C2(X)	C2(Y)	C3(X)	C3(Y)	D1(X)	D1(Y)	D3(X)	D3(Y)	D4(X)	D4(Y)
6954.694	-3290	6954.694	-3017.5	6954.694	-2595	6954.694	-3172.5	6954.694	-607.5
6954.695	-3152.5	6954.695	-2982.5	6954.695	-2605	6954.695	-3022.5	6954.695	-615
6954.696	-3012.5	6954.696	-2912.5	6954.696	-2330	6954.696	-2902.5	6954.696	-597.5
6954.697	-2865	6954.697	-2927.5	6954.697	-2180	6954.697	-2832.5	6954.697	-585
6954.698	-2662.5	6954.698	-2840	6954.698	-1977.5	6954.698	-2662.5	6954.698	-590
6954.699	-2622.5	6954.699	-2777.5	6954.699	-1985	6954.699	-2565	6954.699	-610
6954.7	-2575	6954.7	-2747.5	6954.7	-1892.5	6954.7	-2537.5	6954.7	-627.5
6954.701	-2440	6954.701	-2632.5	6954.701	-1835	6954.701	-2405	6954.701	-610
6954.702	-2405	6954.702	-2667.5	6954.702	-1822.5	6954.702	-2415	6954.702	-620
6954.703	-2467.5	6954.703	-2662.5	6954.703	-2000	6954.703	-2505	6954.703	-605
6954.704	-2555	6954.704	-2600	6954.704	-2252.5	6954.704	-2477.5	6954.704	-587.5
6954.705	-2572.5	6954.705	-2670	6954.705	-2387.5	6954.705	-2487.5	6954.705	-632.5
6954.706	-2705	6954.706	-2707.5	6954.706	-2617.5	6954.706	-2607.5	6954.706	-610
6954.707	-2805	6954.707	-2690	6954.707	-2777.5	6954.707	-2687.5	6954.707	-602.5
6954.708	-2865	6954.708	-2755	6954.708	-2965	6954.708	-2755	6954.708	-612.5
6954.709	-2925	6954.709	-2605	6954.709	-2927.5	6954.709	-2750	6954.709	-612.5
6954.71	-3002.5	6954.71	-2647.5	6954.71	-2862.5	6954.71	-2780	6954.71	-627.5
6954.711	-2980	6954.711	-2680	6954.711	-3150	6954.711	-2752.5	6954.711	-635
6954.712	-2945	6954.712	-2600	6954.712	-3102.5	6954.712	-2745	6954.712	-615
6954.713	-2812.5	6954.713	-2527.5	6954.713	-2852.5	6954.713	-2640	6954.713	-592.5
6954.714	-2750	6954.714	-2492.5	6954.714	-2640	6954.714	-2540	6954.714	-620
6954.715	-2625	6954.715	-2407.5	6954.715	-2330	6954.715	-2465	6954.715	-627.5
6954.716	-2467.5	6954.716	-2315	6954.716	-2135	6954.716	-2325	6954.716	-595
6954.717	-2385	6954.717	-2272.5	6954.717	-1975	6954.717	-2180	6954.717	-582.5
6954.718	-2262.5	6954.718	-2197.5	6954.718	-1912.5	6954.718	-2057.5	6954.718	-600
6954.719	-2230	6954.719	-2177.5	6954.719	-1815	6954.719	-1925	6954.719	-592.5
6954.72	-2100	6954.72	-2187.5	6954.72	-1960	6954.72	-1915	6954.72	-555
6954.721	-2017.5	6954.721	-2120	6954.721	-1735	6954.721	-1905	6954.721	-562.5
6954.722	-2007.5	6954.722	-2082.5	6954.722	-1845	6954.722	-1850	6954.722	-570
6954.723	-2090	6954.723	-2055	6954.723	-2052.5	6954.723	-1922.5	6954.723	-565
6954.724	-2107.5	6954.724	-2125	6954.724	-2122.5	6954.724	-1905	6954.724	-530
6954.725	-2167.5	6954.725	-2130	6954.725	-2245	6954.725	-1980	6954.725	-550
6954.726	-2292.5	6954.726	-2157.5	6954.726	-2595	6954.726	-2192.5	6954.726	-552.5
6954.727	-2377.5	6954.727	-2082.5	6954.727	-2682.5	6954.727	-2182.5	6954.727	-540
6954.728	-2447.5	6954.728	-2160	6954.728	-2845	6954.728	-2235	6954.728	-542.5
6954.729	-2462.5	6954.729	-2162.5	6954.729	-3007.5	6954.729	-2375	6954.729	-537.5
6954.73	-2530	6954.73	-2205	6954.73	-2905	6954.73	-2230	6954.73	-550
6954.731	-2507.5	6954.731	-2160	6954.731	-2962.5	6954.731	-2342.5	6954.731	-520
6954.732	-2522.5	6954.732	-2132.5	6954.732	-3050	6954.732	-2372.5	6954.732	-562.5
6954.733	-2470	6954.733	-2065	6954.733	-2777.5	6954.733	-2287.5	6954.733	-525
6954.734	-2432.5	6954.734	-2022.5	6954.734	-2555	6954.734	-2220	6954.734	-562.5
6954.735	-2355	6954.735	-2040	6954.735	-2490	6954.735	-2105	6954.735	-572.5
6954.736	-2250	6954.736	-2062.5	6954.736	-2127.5	6954.736	-2032.5	6954.736	-572.5
6954.737	-2217.5	6954.737	-2112.5	6954.737	-2230	6954.737	-2072.5	6954.737	-560
6954.738	-2122.5	6954.738	-2060	6954.738	-1947.5	6954.738	-1820	6954.738	-562.5
6954.739	-2032.5	6954.739	-2032.5	6954.739	-1875	6954.739	-1830	6954.739	-555
6954.74	-2162.5	6954.74	-2190	6954.74	-1932.5	6954.74	-1905	6954.74	-627.5
6954.741	-2352.5	6954.741	-2477.5	6954.741	-2217.5	6954.741	-2182.5	6954.741	-690
6954.742	-2620	6954.742	-2677.5	6954.742	-2462.5	6954.742	-2465	6954.742	-752.5
6954.743	-2745	6954.743	-2750	6954.743	-2657.5	6954.743	-2592.5	6954.743	-742.5
6954.744	-3107.5	6954.744	-3152.5	6954.744	-3147.5	6954.744	-2977.5	6954.744	-815
6954.745	-3297.5	6954.745	-3220	6954.745	-3342.5	6954.745	-3122.5	6954.745	-835
6954.746	-3332.5	6954.746	-3250	6954.746	-3655	6954.746	-3240	6954.746	-830
6954.747	-3662.5	6954.747	-3485	6954.747	-4062.5	6954.747	-3530	6954.747	-875
6954.748	-4245	6954.748	-4030	6954.748	-4487.5	6954.748	-4025	6954.748	-1060
6954.749	-5087.5	6954.749	-4792.5	6954.749	-5430	6954.749	-4827.5	6954.749	-1195
6954.75	-4915	6954.75	-4540	6954.75	-5307.5	6954.75	-4675	6954.75	-1090
6954.751	-4407.5	6954.751	-4027.5	6954.751	-5065	6954.751	-4120	6954.751	-942.5
6954.752	-4190	6954.752	-3740	6954.752	-4695	6954.752	-3892.5	6954.752	-900
6954.753	-3967.5	6954.753	-3515	6954.753	-4407.5	6954.753	-3747.5	6954.753	-827.5
6954.754	-3315	6954.754	-2900	6954.754	-3615	6954.754	-3097.5	6954.754	-692.5
6954.755	-3230	6954.755	-2897.5	6954.755	-3382.5	6954.755	-2982.5	6954.755	-742.5
6954.756	-3207.5	6954.756	-2995	6954.756	-3235	6954.756	-2970	6954.756	-747.5
6954.757	-2620	6954.757	-2335	6954.757	-2755	6954.757	-2327.5	6954.757	-627.5
6954.758	-2490	6954.758	-2362.5	6954.758	-2437.5	6954.758	-2280	6954.758	-602.5
6954.759	-2682.5	6954.759	-2547.5	6954.759	-2702.5	6954.759	-2472.5	6954.759	-670
6954.76	-2387.5	6954.76	-2215	6954.76	-2447.5	6954.76	-2120	6954.76	-565
6954.761	-2652.5	6954.761	-2645	6954.761	-2662.5	6954.761	-2497.5	6954.761	-712.5
6954.762	-1997.5	6954.762	-1900	6954.762	-2287.5	6954.762	-1812.5	6954.762	-447.5
6954.763	-1857.5	6954.763	-1757.5	6954.763	-2212.5	6954.763	-1722.5	6954.763	-475
6954.764	-1825	6954.764	-1747.5	6954.764	-2220	6954.764	-1715	6954.764	-440
6954.765	-2050	6954.765	-1930	6954.765	-2460	6954.765	-1970	6954.765	-495
6954.766	-2335	6954.766	-2147.5	6954.766	-3070	6954.766	-2297.5	6954.766	-532.5
6954.767	-2537.5	6954.767	-2260	6954.767	-3105	6954.767	-2475	6954.767	-567.5
6954.768	-2822.5	6954.768	-2435	6954.768	-3412.5	6954.768	-2635	6954.768	-592.5
6954.769	-2947.5	6954.769	-2590	6954.769	-3697.5	6954.769	-2782.5	6954.769	-585
6954.77	-2997.5	6954.77	-2675	6954.77	-3745	6954.77	-2862.5	6954.77	-612.5
6954.771	-3190	6954.771	-2725	6954.771	-3942.5	6954.771	-2997.5	6954.771	-602.5
6954.772	-3157.5	6954.772	-2805	6954.772	-3970	6954.772	-2960	6954.772	-652.5
6954.773	-3155	6954.773	-2742.5	6954.773	-3712.5	6954.773	-2942.5	6954.773	-635
6954.774	-3065	6954.774	-2662.5	6954.774	-3630	6954.774	-2850	6954.774	-647.5
6954.775	-2937.5	6954.775	-2642.5	6954.775	-3417.5	6954.775	-2840	6954.775	-655
6954.776	-2815	6954.776	-2632.5	6954.776	-3182.5	6954.776	-2677.5	6954.776	-662.5
6954.777	-2817.5	6954.777	-2595	6954.777	-3112.5	6954.777	-2650	6954.777	-632.5
6954.778	-2785	6954.778	-2607.5	6954.778	-2957.5	6954.778	-2495	6954.778	-622.5
6954.779	-2600	6954.779	-2495	6954.779	-2770	6954.779	-2470	6954.779	-622.5
6954.78	-2542.5	6954.78	-2467.5	6954.78	-2882.5	6954.78	-2415	6954.78	-612.5
6954.781	-2427.5	6954.781	-2442.5	6954.781	-2727.5	6954.781	-2277.5	6954.781	-602.5
6954.782	-2415	6954.782	-2470	6954.782	-2682.5	6954.782	-2285	6954.782	-582.5
6954.783	-2435	6954.783	-2477.5	6954.783	-2897.5	6954.783	-2275	6954.783	-592.5
6954.784	-2547.5	6954.784	-2505	6954.784	-3077.5	6954.784	-2345	6954.784	-582.5
6954.785	-2487.5	6954.785	-2460	6954.785	-3190	6954.785	-2412.5	6954.785	-567.5
6954.786	-2655	6954.786	-2472.5	6954.786	-3532.5	6954.786	-2530	6954.786	-565
6954.787	-2660	6954.787	-2537.5	6954.787	-3507.5	6954.787	-2532.5	6954.787	-547.5
6954.788	-2795	6954.788	-2512.5	6954.788	-3722.5	6954.788	-2565	6954.788	-535
6954.789	-2815	6954.789	-2477.5	6954.789	-3812.5	6954.789	-2682.5	6954.789	-525
6954.79	-2797.5	6954.79	-2457.5	6954.79	-3757.5	6954.79	-2652.5	6954.79	-520
6954.791	-2820	6954.791	-2420	6954.791	-3810	6954.791	-2652.5	6954.791	-492.5
6954.792	-2750	6954.792	-2327.5	6954.792	-3807.5	6954.792	-2585	6954.792	-495
6954.793	-2705	6954.793	-2322.5	6954.793	-3525	6954.793	-2427.5	6954.793	-472.5
6954.794	-2520	6954.794	-2235	6954.794	-3147.5	6954.794	-2310	6954.794	-467.5
6954.795	-2385	6954.795	-2125	6954.795	-3067.5	6954.795	-2242.5	6954.795	-470
6954.796	-2235	6954.796	-2070	6954.796	-2735	6954.796	-2112.5	6954.796	-452.5
6954.797	-2185	6954.797	-1960	6954.797	-2640	6954.797	-1987.5	6954.797	-445
6954.798	-2042.5	6954.798	-1872.5	6954.798	-2450	6954.798	-1862.5	6954.798	-447.5
6954.799	-1880	6954.799	-1827.5	6954.799	-2130	6954.799	-1775	6954.799	-415
6954.8	-1837.5	6954.8	-1832.5	6954.8	-2237.5	6954.8	-1735	6954.8	-400
6954.801	-1717.5	6954.801	-1770	6954.801	-2155	6954.801	-1640	6954.801	-415
6954.802	-1627.5	6954.802	-1747.5	6954.802	-2175	6954.802	-1542.5	6954.802	-382.5
6954.803	-1722.5	6954.803	-1717.5	6954.803	-2370	6954.803	-1587.5	6954.803	-382.5
6954.804	-1800	6954.804	-1725	6954.804	-2580	6954.804	-1665	6954.804	-390
6954.805	-1800	6954.805	-1637.5	6954.805	-2617.5	6954.805	-1742.5	6954.805	-360
6954.806	-1890	6954.806	-1657.5	6954.806	-2745	6954.806	-1772.5	6954.806	-335
6954.807	-1932.5	6954.807	-1657.5	6954.807	-2972.5	6954.807	-1797.5	6954.807	-367.5
6954.808	-2097.5	6954.808	-1687.5	6954.808	-3192.5	6954.808	-1862.5	6954.808	-340
6954.809	-2097.5	6954.809	-1607.5	6954.809	-3292.5	6954.809	-1877.5	6954.809	-335
6954.81	-2125	6954.81	-1537.5	6954.81	-3212.5	6954.81	-1842.5	6954.81	-317.5
6954.811	-2082.5	6954.811	-1615	6954.811	-3267.5	6954.811	-1817.5	6954.811	-317.5
6954.812	-2032.5	6954.812	-1515	6954.812	-3242.5	6954.812	-1745	6954.812	-272.5
6954.813	-1970	6954.813	-1490	6954.813	-2850	6954.813	-1697.5	6954.813	-285
6954.814	-1872.5	6954.814	-1380	6954.814	-2662.5	6954.814	-1555	6954.814	-267.5
6954.815	-1777.5	6954.815	-1410	6954.815	-2575	6954.815	-1482.5	6954.815	-295
6954.816	-1637.5	6954.816	-1380	6954.816	-2222.5	6954.816	-1365	6954.816	-270
6954.817	-1835	6954.817	-1597.5	6954.817	-2400	6954.817	-1400	6954.817	-340
6954.818	-1822.5	6954.818	-1657.5	6954.818	-2097.5	6954.818	-1350	6954.818	-382.5
6954.819	-425	6954.819	-365	6954.819	-847.5	6954.819	127.5	6954.819	0
6954.82	1507.5	6954.82	1502.5	6954.82	880	6954.82	2062.5	6954.82	407.5
6954.821	4727.5	6954.821	4395	6954.821	4022.5	6954.821	4795	6954.821	940
6954.822	7717.5	6954.822	6732.5	6954.822	6950	6954.822	6845	6954.822	1335
6954.823	13177.5	6954.823	11865	6954.823	11602.5	6954.823	11755	6954.823	2477.5
6954.824	18810	6954.824	17725	6954.824	16302.5	6954.824	17665	6954.824	4127.5
6954.825	28027.5	6954.825	28852.5	6954.825	23290	6954.825	28832.5	6954.825	7562.5
6954.826	36327.5	6954.826	40300	6954.826	29197.5	6954.826	40660	6954.826	11295
6954.827	43977.5	6954.827	51627.5	6954.827	33347.5	6954.827	51345	6954.827	14517.5
6954.828	51987.5	6954.828	63075	6954.828	37710	6954.828	61587.5	6954.828	17117.5
6954.829	63040	6954.829	76272.5	6954.829	44532.5	6954.829	73507.5	6954.829	19225
6954.83	67450	6954.83	81442.5	6954.83	36647.5	6954.83	79555	6954.83	20122.5
6954.831	60875	6954.831	78595	6954.831	11302.5	6954.831	79812.5	6954.831	21882.5
6954.832	25695	6954.832	64437.5	6954.832	5552.5	6954.832	29497.5	6954.832	3305
6954.833	5982.5	6954.833	-2805	6954.833	7545	6954.833	6395	6954.833	-2045
6954.834	9220	6954.834	2905	6954.834	8865	6954.834	10887.5	6954.834	962.5
6954.835	9155	6954.835	6620	6954.835	8825	6954.835	12195	6954.835	1807.5
6954.836	10160	6954.836	9067.5	6954.836	9650	6954.836	13600	6954.836	2550
6954.837	10435	6954.837	9755	6954.837	10337.5	6954.837	13985	6954.837	2827.5
6954.838	9685	6954.838	9277.5	6954.838	10267.5	6954.838	13360	6954.838	2742.5
6954.839	9387.5	6954.839	9345	6954.839	9932.5	6954.839	13210	6954.839	2877.5
6954.84	9595	6954.84	10002.5	6954.84	9907.5	6954.84	13532.5	6954.84	3122.5
6954.841	9945	6954.841	10600	6954.841	10135	6954.841	13905	6954.841	3337.5
6954.842	10437.5	6954.842	11347.5	6954.842	10260	6954.842	14365	6954.842	3537.5
6954.843	10747.5	6954.843	11880	6954.843	10187.5	6954.843	14787.5	6954.843	3800
6954.844	11895	6954.844	13460	6954.844	10570	6954.844	15965	6954.844	4257.5
6954.845	13192.5	6954.845	15162.5	6954.845	11155	6954.845	17425	6954.845	4777.5
6954.846	14567.5	6954.846	16975	6954.846	11445	6954.846	18867.5	6954.846	5290
6954.847	16075	6954.847	18880	6954.847	12235	6954.847	20530	6954.847	5725
6954.848	17555	6954.848	20677.5	6954.848	12657.5	6954.848	21947.5	6954.848	6145
6954.849	18947.5	6954.849	22152.5	6954.849	13152.5	6954.849	23300	6954.849	6415
6954.85	20137.5	6954.85	23455	6954.85	13620	6954.85	24395	6954.85	6620
6954.851	21017.5	6954.851	24370	6954.851	13980	6954.851	25050	6954.851	6715
6954.852	21715	6954.852	25037.5	6954.852	14517.5	6954.852	25565	6954.852	6742.5
6954.853	22350	6954.853	25330	6954.853	15155	6954.853	25805	6954.853	6735
6954.854	22740	6954.854	25547.5	6954.854	15465	6954.854	25912.5	6954.854	6682.5
6954.855	22885	6954.855	25490	6954.855	15482.5	6954.855	25797.5	6954.855	6595
6954.856	23022.5	6954.856	25430	6954.856	15822.5	6954.856	25680	6954.856	6492.5
6954.857	22980	6954.857	25087.5	6954.857	15755	6954.857	25435	6954.857	6347.5
6954.858	22875	6954.858	24765	6954.858	16057.5	6954.858	25185	6954.858	6247.5
6954.859	22645	6954.859	24360	6954.859	15987.5	6954.859	24792.5	6954.859	6080
6954.86	22340	6954.86	23880	6954.86	15757.5	6954.86	24275	6954.86	5907.5
6954.861	22002.5	6954.861	23340	6954.861	15617.5	6954.861	23800	6954.861	5782.5
6954.862	21435	6954.862	22797.5	6954.862	15262.5	6954.862	23210	6954.862	5637.5
6954.863	20955	6954.863	22175	6954.863	14885	6954.863	22527.5	6954.863	5490
6954.864	20472.5	6954.864	21612.5	6954.864	14307.5	6954.864	21775	6954.864	5300
6954.865	19800	6954.865	20860	6954.865	13752.5	6954.865	21000	6954.865	5155
6954.866	19157.5	6954.866	20225	6954.866	13135	6954.866	20277.5	6954.866	4982.5
6954.867	18482.5	6954.867	19602.5	6954.867	12707.5	6954.867	19595	6954.867	4862.5
6954.868	17877.5	6954.868	18950	6954.868	12042.5	6954.868	18862.5	6954.868	4705
6954.869	17272.5	6954.869	18335	6954.869	11565	6954.869	18205	6954.869	4540
6954.87	16730	6954.87	17650	6954.87	11180	6954.87	17532.5	6954.87	4420
6954.871	16145	6954.871	17035	6954.871	10635	6954.871	16905	6954.871	4295
6954.872	15682.5	6954.872	16565	6954.872	10487.5	6954.872	16270	6954.872	4122.5
6954.873	15122.5	6954.873	15937.5	6954.873	10182.5	6954.873	15747.5	6954.873	4015
6954.874	14750	6954.874	15345	6954.874	10097.5	6954.874	15235	6954.874	3885
6954.875	14347.5	6954.875	14742.5	6954.875	9935	6954.875	14710	6954.875	3747.5
6954.876	13960	6954.876	14130	6954.876	9792.5	6954.876	14275	6954.876	3622.5
6954.877	13582.5	6954.877	13730	6954.877	9575	6954.877	13732.5	6954.877	3495
6954.878	13277.5	6954.878	13177.5	6954.878	9417.5	6954.878	13340	6954.878	3382.5
6954.879	12895	6954.879	12710	6954.879	9322.5	6954.879	12950	6954.879	3290
6954.88	12475	6954.88	12195	6954.88	8942.5	6954.88	12427.5	6954.88	3175
6954.881	12067.5	6954.881	11660	6954.881	8712.5	6954.881	11945	6954.881	3040
6954.882	11682.5	6954.882	11155	6954.882	8392.5	6954.882	11435	6954.882	2937.5
6954.883	11170	6954.883	10637.5	6954.883	7907.5	6954.883	10912.5	6954.883	2820
6954.884	10675	6954.884	10165	6954.884	7305	6954.884	10325	6954.884	2707.5
6954.885	10122.5	6954.885	9682.5	6954.885	7035	6954.885	9765	6954.885	2630
6954.886	9665	6954.886	9200	6954.886	6457.5	6954.886	9215	6954.886	2505
6954.887	9175	6954.887	8692.5	6954.887	6067.5	6954.887	8747.5	6954.887	2415
6954.888	8767.5	6954.888	8172.5	6954.888	5645	6954.888	8210	6954.888	2297.5
6954.889	8215	6954.889	7757.5	6954.889	5217.5	6954.889	7715	6954.889	2197.5
6954.89	7855	6954.89	7347.5	6954.89	4990	6954.89	7330	6954.89	2110
6954.891	7467.5	6954.891	6995	6954.891	4637.5	6954.891	6917.5	6954.891	1987.5
6954.892	7120	6954.892	6625	6954.892	4495	6954.892	6527.5	6954.892	1907.5
6954.893	6802.5	6954.893	6235	6954.893	4560	6954.893	6202.5	6954.893	1825
6954.894	6592.5	6954.894	5917.5	6954.894	4540	6954.894	5847.5	6954.894	1727.5
6954.895	6285	6954.895	5627.5	6954.895	4557.5	6954.895	5567.5	6954.895	1607.5
6954.896	6185	6954.896	5252.5	6954.896	4517.5	6954.896	5330	6954.896	1495
6954.897	5872.5	6954.897	4885	6954.897	4457.5	6954.897	5022.5	6954.897	1435
6954.898	5622.5	6954.898	4537.5	6954.898	4452.5	6954.898	4715	6954.898	1310
6954.899	5402.5	6954.899	4175	6954.899	4427.5	6954.899	4437.5	6954.899	1215
6954.9	5100	6954.9	3860	6954.9	4217.5	6954.9	4135	6954.9	1110
6954.901	4810	6954.901	3500	6954.901	4102.5	6954.901	3820	6954.901	1007.5
6954.902	4492.5	6954.902	3132.5	6954.902	3765	6954.902	3495	6954.902	932.5
6954.903	4115	6954.903	2795	6954.903	3407.5	6954.903	3025	6954.903	787.5
6954.904	3687.5	6954.904	2402.5	6954.904	3185	6954.904	2600	6954.904	697.5
6954.905	3320	6954.905	1995	6954.905	2712.5	6954.905	2117.5	6954.905	625
6954.906	2847.5	6954.906	1600	6954.906	2337.5	6954.906	1715	6954.906	525
6954.907	2360	6954.907	1220	6954.907	1962.5	6954.907	1300	6954.907	410
6954.908	1982.5	6954.908	817.5	6954.908	1500	6954.908	855	6954.908	332.5
6954.909	1520	6954.909	440	6954.909	1202.5	6954.909	430	6954.909	227.5
6954.91	1217.5	6954.91	95	6954.91	970	6954.91	67.5	6954.91	132.5
6954.911	822.5	6954.911	-235	6954.911	655	6954.911	-315	6954.911	45
6954.912	540	6954.912	-572.5	6954.912	507.5	6954.912	-667.5	6954.912	-57.5
6954.913	297.5	6954.913	-850	6954.913	452.5	6954.913	-887.5	6954.913	-145
6954.914	75	6954.914	-1120	6954.914	342.5	6954.914	-1087.5	6954.914	-282.5
6954.915	-125	6954.915	-1400	6954.915	350	6954.915	-1417.5	6954.915	-365
6954.916	-297.5	6954.916	-1677.5	6954.916	430	6954.916	-1572.5	6954.916	-457.5
6954.917	-540	6954.917	-1967.5	6954.917	437.5	6954.917	-1810	6954.917	-537.5
6954.918	-715	6954.918	-2212.5	6954.918	465	6954.918	-2047.5	6954.918	-610
6954.919	-847.5	6954.919	-2502.5	6954.919	367.5	6954.919	-2232.5	6954.919	-705
6954.92	-1102.5	6954.92	-2830	6954.92	170	6954.92	-2512.5	6954.92	-805
6954.921	-1305	6954.921	-3042.5	6954.921	50	6954.921	-2720	6954.921	-872.5
6954.922	-1572.5	6954.922	-3367.5	6954.922	-237.5	6954.922	-3037.5	6954.922	-965
6954.923	-1892.5	6954.923	-3607.5	6954.923	-465	6954.923	-3405	6954.923	-1020
6954.924	-2145	6954.924	-3932.5	6954.924	-907.5	6954.924	-3785	6954.924	-1110
6954.925	-2520	6954.925	-4135	6954.925	-1222.5	6954.925	-4100	6954.925	-1180
6954.926	-2945	6954.926	-4510	6954.926	-1770	6954.926	-4440	6954.926	-1257.5
6954.927	-3240	6954.927	-4707.5	6954.927	-2022.5	6954.927	-4727.5	6954.927	-1340
6954.928	-3520	6954.928	-4970	6954.928	-2477.5	6954.928	-5025	6954.928	-1377.5
6954.929	-3870	6954.929	-5205	6954.929	-2647.5	6954.929	-5337.5	6954.929	-1447.5
6954.93	-4067.5	6954.93	-5392.5	6954.93	-2895	6954.93	-5587.5	6954.93	-1510
6954.931	-4405	6954.931	-5592.5	6954.931	-2980	6954.931	-5832.5	6954.931	-1587.5
6954.932	-4455	6954.932	-5752.5	6954.932	-3152.5	6954.932	-6035	6954.932	-1635
6954.933	-4665	6954.933	-5905	6954.933	-3210	6954.933	-6137.5	6954.933	-1705
6954.934	-4692.5	6954.934	-6042.5	6954.934	-2960	6954.934	-6200	6954.934	-1745
6954.935	-4715	6954.935	-6130	6954.935	-3035	6954.935	-6235	6954.935	-1790
6954.936	-4745	6954.936	-6295	6954.936	-2827.5	6954.936	-6345	6954.936	-1830
6954.937	-4792.5	6954.937	-6412.5	6954.937	-2930	6954.937	-6420	6954.937	-1902.5
6954.938	-4837.5	6954.938	-6432.5	6954.938	-2700	6954.938	-6455	6954.938	-1907.5
6954.939	-4772.5	6954.939	-6565	6954.939	-2687.5	6954.939	-6547.5	6954.939	-1935
6954.94	-4915	6954.94	-6667.5	6954.94	-2785	6954.94	-6645	6954.94	-1990
6954.941	-4895	6954.941	-6765	6954.941	-2787.5	6954.941	-6665	6954.941	-2020
6954.942	-5137.5	6954.942	-6920	6954.942	-2920	6954.942	-6815	6954.942	-2027.5
6954.943	-5220	6954.943	-7000	6954.943	-3140	6954.943	-6972.5	6954.943	-2055
6954.944	-5435	6954.944	-7052.5	6954.944	-3495	6954.944	-7152.5	6954.944	-2092.5
6954.945	-5567.5	6954.945	-7112.5	6954.945	-3592.5	6954.945	-7295	6954.945	-2122.5
6954.946	-5727.5	6954.946	-7310	6954.946	-3970	6954.946	-7435	6954.946	-2147.5
6954.947	-5950	6954.947	-7380	6954.947	-4162.5	6954.947	-7620	6954.947	-2172.5
6954.948	-6180	6954.948	-7465	6954.948	-4480	6954.948	-7757.5	6954.948	-2195
6954.949	-6320	6954.949	-7540	6954.949	-4730	6954.949	-7862.5	6954.949	-2227.5
6954.95	-6350	6954.95	-7590	6954.95	-4650	6954.95	-7905	6954.95	-2227.5
6954.951	-6425	6954.951	-7667.5	6954.951	-4887.5	6954.951	-7960	6954.951	-2237.5
6954.952	-6472.5	6954.952	-7617.5	6954.952	-4812.5	6954.952	-7997.5	6954.952	-2262.5
6954.953	-6442.5	6954.953	-7667.5	6954.953	-4677.5	6954.953	-7985	6954.953	-2272.5
6954.954	-6400	6954.954	-7675	6954.954	-4435	6954.954	-7935	6954.954	-2295
6954.955	-6410	6954.955	-7720	6954.955	-4285	6954.955	-7910	6954.955	-2300
6954.956	-6257.5	6954.956	-7635	6954.956	-4087.5	6954.956	-7802.5	6954.956	-2320
6954.957	-6222.5	6954.957	-7557.5	6954.957	-4030	6954.957	-7815	6954.957	-2297.5
6954.958	-6155	6954.958	-7587.5	6954.958	-3807.5	6954.958	-7742.5	6954.958	-2335
6954.959	-6127.5	6954.959	-7580	6954.959	-3595	6954.959	-7652.5	6954.959	-2325
6954.96	-6077.5	6954.96	-7595	6954.96	-3700	6954.96	-7660	6954.96	-2325
6954.961	-5985	6954.961	-7550	6954.961	-3505	6954.961	-7552.5	6954.961	-2292.5
6954.962	-5970	6954.962	-7515	6954.962	-3560	6954.962	-7560	6954.962	-2312.5
6954.963	-6047.5	6954.963	-7547.5	6954.963	-3825	6954.963	-7570	6954.963	-2302.5
6954.964	-6227.5	6954.964	-7580	6954.964	-4025	6954.964	-7730	6954.964	-2322.5
6954.965	-6315	6954.965	-7587.5	6954.965	-4200	6954.965	-7730	6954.965	-2310
6954.966	-6432.5	6954.966	-7642.5	6954.966	-4482.5	6954.966	-7872.5	6954.966	-2300
6954.967	-6500	6954.967	-7667.5	6954.967	-4587.5	6954.967	-7880	6954.967	-2322.5
6954.968	-6635	6954.968	-7742.5	6954.968	-4860	6954.968	-8025	6954.968	-2332.5
6954.969	-6692.5	6954.969	-7782.5	6954.969	-4912.5	6954.969	-8095	6954.969	-2335
6954.97	-6782.5	6954.97	-7715	6954.97	-4945	6954.97	-8075	6954.97	-2335
6954.971	-6755	6954.971	-7672.5	6954.971	-5042.5	6954.971	-8147.5	6954.971	-2322.5
6954.972	-6740	6954.972	-7730	6954.972	-4940	6954.972	-8040	6954.972	-2315
6954.973	-6675	6954.973	-7685	6954.973	-4790	6954.973	-8052.5	6954.973	-2307.5
6954.974	-6542.5	6954.974	-7555	6954.974	-4415	6954.974	-7935	6954.974	-2302.5
6954.975	-6420	6954.975	-7565	6954.975	-4380	6954.975	-7877.5	6954.975	-2295
6954.976	-6305	6954.976	-7467.5	6954.976	-4052.5	6954.976	-7657.5	6954.976	-2285
6954.977	-6152.5	6954.977	-7472.5	6954.977	-3880	6954.977	-7605	6954.977	-2295
6954.978	-6000	6954.978	-7360	6954.978	-3697.5	6954.978	-7477.5	6954.978	-2265
6954.979	-5957.5	6954.979	-7317.5	6954.979	-3582.5	6954.979	-7377.5	6954.979	-2255
6954.98	-5982.5	6954.98	-7265	6954.98	-3577.5	6954.98	-7392.5	6954.98	-2250
6954.981	-5912.5	6954.981	-7212.5	6954.981	-3447.5	6954.981	-7275	6954.981	-2250
