A1(X)	A1(Y)	A2(X)	A2(Y)	A3(X)	A3(Y)	B2(X)	B2(Y)	B3(X)	B3(Y)
6971.691	11427.5	6971.691	10512.5	6971.691	8020	6971.691	10195	6971.691	7355
6971.692	11050	6971.692	10147.5	6971.692	7745	6971.692	9787.5	6971.692	7072.5
6971.693	10700	6971.693	9667.5	6971.693	7437.5	6971.693	9487.5	6971.693	6790
6971.694	10315	6971.694	9280	6971.694	7147.5	6971.694	9072.5	6971.694	6485
6971.695	9927.5	6971.695	8827.5	6971.695	6852.5	6971.695	8730	6971.695	6252.5
6971.696	9540	6971.696	8397.5	6971.696	6600	6971.696	8372.5	6971.696	5970
6971.697	9190	6971.697	8030	6971.697	6307.5	6971.697	8050	6971.697	5670
6971.698	8860	6971.698	7682.5	6971.698	6080	6971.698	7740	6971.698	5467.5
6971.699	8650	6971.699	7377.5	6971.699	5815	6971.699	7360	6971.699	5260
6971.7	8262.5	6971.7	7032.5	6971.7	5577.5	6971.7	7080	6971.7	5027.5
6971.701	7995	6971.701	6812.5	6971.701	5317.5	6971.701	6877.5	6971.701	4797.5
6971.702	7762.5	6971.702	6575	6971.702	5065	6971.702	6587.5	6971.702	4522.5
6971.703	7542.5	6971.703	6315	6971.703	4857.5	6971.703	6332.5	6971.703	4350
6971.704	7215	6971.704	6127.5	6971.704	4605	6971.704	6122.5	6971.704	4122.5
6971.705	6787.5	6971.705	5865	6971.705	4365	6971.705	5865	6971.705	3905
6971.706	6600	6971.706	5592.5	6971.706	4120	6971.706	5622.5	6971.706	3675
6971.707	6355	6971.707	5317.5	6971.707	3915	6971.707	5417.5	6971.707	3482.5
6971.708	5990	6971.708	5082.5	6971.708	3680	6971.708	5112.5	6971.708	3237.5
6971.709	5612.5	6971.709	4742.5	6971.709	3420	6971.709	4890	6971.709	3042.5
6971.71	5225	6971.71	4360	6971.71	3172.5	6971.71	4557.5	6971.71	2745
6971.711	4837.5	6971.711	3960	6971.711	2897.5	6971.711	4235	6971.711	2530
6971.712	4397.5	6971.712	3587.5	6971.712	2657.5	6971.712	3905	6971.712	2327.5
6971.713	4007.5	6971.713	3170	6971.713	2347.5	6971.713	3530	6971.713	1992.5
6971.714	3582.5	6971.714	2740	6971.714	2097.5	6971.714	3222.5	6971.714	1787.5
6971.715	3182.5	6971.715	2315	6971.715	1840	6971.715	2905	6971.715	1532.5
6971.716	2782.5	6971.716	1942.5	6971.716	1572.5	6971.716	2542.5	6971.716	1315
6971.717	2382.5	6971.717	1545	6971.717	1332.5	6971.717	2272.5	6971.717	1037.5
6971.718	2117.5	6971.718	1162.5	6971.718	1060	6971.718	1962.5	6971.718	770
6971.719	1782.5	6971.719	795	6971.719	800	6971.719	1567.5	6971.719	545
6971.72	1472.5	6971.72	530	6971.72	562.5	6971.72	1360	6971.72	315
6971.721	1040	6971.721	315	6971.721	322.5	6971.721	1072.5	6971.721	110
6971.722	795	6971.722	25	6971.722	65	6971.722	830	6971.722	-147.5
6971.723	575	6971.723	-202.5	6971.723	-192.5	6971.723	587.5	6971.723	-400
6971.724	312.5	6971.724	-457.5	6971.724	-440	6971.724	332.5	6971.724	-630
6971.725	-5	6971.725	-682.5	6971.725	-687.5	6971.725	52.5	6971.725	-820
6971.726	-290	6971.726	-955	6971.726	-885	6971.726	-162.5	6971.726	-1057.5
6971.727	-617.5	6971.727	-1160	6971.727	-1127.5	6971.727	-395	6971.727	-1292.5
6971.728	-955	6971.728	-1400	6971.728	-1397.5	6971.728	-680	6971.728	-1510
6971.729	-1262.5	6971.729	-1585	6971.729	-1647.5	6971.729	-925	6971.729	-1767.5
6971.73	-1517.5	6971.73	-1942.5	6971.73	-1855	6971.73	-1207.5	6971.73	-1992.5
6971.731	-1867.5	6971.731	-2257.5	6971.731	-2072.5	6971.731	-1535	6971.731	-2197.5
6971.732	-2082.5	6971.732	-2582.5	6971.732	-2297.5	6971.732	-1782.5	6971.732	-2407.5
6971.733	-2442.5	6971.733	-2942.5	6971.733	-2525	6971.733	-2055	6971.733	-2602.5
6971.734	-2765	6971.734	-3360	6971.734	-2717.5	6971.734	-2295	6971.734	-2865
6971.735	-3100	6971.735	-3635	6971.735	-2970	6971.735	-2617.5	6971.735	-3060
6971.736	-3425	6971.736	-3945	6971.736	-3152.5	6971.736	-2897.5	6971.736	-3280
6971.737	-3627.5	6971.737	-4187.5	6971.737	-3347.5	6971.737	-3145	6971.737	-3450
6971.738	-3947.5	6971.738	-4405	6971.738	-3545	6971.738	-3340	6971.738	-3700
6971.739	-4237.5	6971.739	-4675	6971.739	-3735	6971.739	-3550	6971.739	-3810
6971.74	-4477.5	6971.74	-4862.5	6971.74	-3907.5	6971.74	-3730	6971.74	-4002.5
6971.741	-4570	6971.741	-4977.5	6971.741	-4072.5	6971.741	-3857.5	6971.741	-4140
6971.742	-4810	6971.742	-5087.5	6971.742	-4217.5	6971.742	-4030	6971.742	-4287.5
6971.743	-4920	6971.743	-5162.5	6971.743	-4317.5	6971.743	-4192.5	6971.743	-4357.5
6971.744	-4952.5	6971.744	-5155	6971.744	-4507.5	6971.744	-4292.5	6971.744	-4522.5
6971.745	-4990	6971.745	-5302.5	6971.745	-4645	6971.745	-4377.5	6971.745	-4647.5
6971.746	-5047.5	6971.746	-5335	6971.746	-4750	6971.746	-4507.5	6971.746	-4735
6971.747	-5252.5	6971.747	-5335	6971.747	-4852.5	6971.747	-4542.5	6971.747	-4830
6971.748	-5390	6971.748	-5375	6971.748	-4987.5	6971.748	-4662.5	6971.748	-4937.5
6971.749	-5687.5	6971.749	-5527.5	6971.749	-5105	6971.749	-4735	6971.749	-5042.5
6971.75	-5822.5	6971.75	-5635	6971.75	-5180	6971.75	-4892.5	6971.75	-5155
6971.751	-6020	6971.751	-5767.5	6971.751	-5300	6971.751	-4997.5	6971.751	-5270
6971.752	-6185	6971.752	-5920	6971.752	-5385	6971.752	-5052.5	6971.752	-5355
6971.753	-6395	6971.753	-5992.5	6971.753	-5467.5	6971.753	-5225	6971.753	-5435
6971.754	-6672.5	6971.754	-6182.5	6971.754	-5522.5	6971.754	-5295	6971.754	-5475
6971.755	-6782.5	6971.755	-6340	6971.755	-5630	6971.755	-5392.5	6971.755	-5575
6971.756	-6862.5	6971.756	-6577.5	6971.756	-5662.5	6971.756	-5492.5	6971.756	-5642.5
6971.757	-6872.5	6971.757	-6705	6971.757	-5707.5	6971.757	-5537.5	6971.757	-5660
6971.758	-6987.5	6971.758	-6780	6971.758	-5782.5	6971.758	-5652.5	6971.758	-5692.5
6971.759	-7145	6971.759	-6862.5	6971.759	-5802.5	6971.759	-5662.5	6971.759	-5727.5
6971.76	-7165	6971.76	-6845	6971.76	-5800	6971.76	-5632.5	6971.76	-5755
6971.761	-7087.5	6971.761	-6797.5	6971.761	-5855	6971.761	-5655	6971.761	-5767.5
6971.762	-7085	6971.762	-6787.5	6971.762	-5850	6971.762	-5645	6971.762	-5755
6971.763	-7040	6971.763	-6707.5	6971.763	-5877.5	6971.763	-5517.5	6971.763	-5795
6971.764	-7107.5	6971.764	-6680	6971.764	-5882.5	6971.764	-5520	6971.764	-5790
6971.765	-7122.5	6971.765	-6607.5	6971.765	-5902.5	6971.765	-5502.5	6971.765	-5772.5
6971.766	-7020	6971.766	-6567.5	6971.766	-5890	6971.766	-5460	6971.766	-5780
6971.767	-7047.5	6971.767	-6512.5	6971.767	-5890	6971.767	-5467.5	6971.767	-5742.5
6971.768	-7032.5	6971.768	-6515	6971.768	-5902.5	6971.768	-5415	6971.768	-5752.5
6971.769	-7035	6971.769	-6530	6971.769	-5910	6971.769	-5450	6971.769	-5760
6971.77	-7082.5	6971.77	-6545	6971.77	-5907.5	6971.77	-5412.5	6971.77	-5782.5
6971.771	-7152.5	6971.771	-6582.5	6971.771	-5912.5	6971.771	-5547.5	6971.771	-5775
6971.772	-7170	6971.772	-6645	6971.772	-5922.5	6971.772	-5522.5	6971.772	-5780
6971.773	-7310	6971.773	-6790	6971.773	-5925	6971.773	-5587.5	6971.773	-5795
6971.774	-7267.5	6971.774	-6880	6971.774	-5975	6971.774	-5610	6971.774	-5835
6971.775	-7335	6971.775	-6870	6971.775	-5940	6971.775	-5645	6971.775	-5832.5
6971.776	-7377.5	6971.776	-7030	6971.776	-5935	6971.776	-5627.5	6971.776	-5820
6971.777	-7460	6971.777	-7012.5	6971.777	-5930	6971.777	-5690	6971.777	-5807.5
6971.778	-7435	6971.778	-7060	6971.778	-5947.5	6971.778	-5677.5	6971.778	-5785
6971.779	-7397.5	6971.779	-7072.5	6971.779	-5905	6971.779	-5680	6971.779	-5775
6971.78	-7292.5	6971.78	-7077.5	6971.78	-5865	6971.78	-5630	6971.78	-5705
6971.781	-7270	6971.781	-6952.5	6971.781	-5832.5	6971.781	-5590	6971.781	-5685
6971.782	-7255	6971.782	-6825	6971.782	-5790	6971.782	-5515	6971.782	-5655
6971.783	-7085	6971.783	-6737.5	6971.783	-5780	6971.783	-5497.5	6971.783	-5577.5
6971.784	-7045	6971.784	-6660	6971.784	-5785	6971.784	-5417.5	6971.784	-5587.5
6971.785	-7035	6971.785	-6565	6971.785	-5760	6971.785	-5372.5	6971.785	-5582.5
6971.786	-6957.5	6971.786	-6425	6971.786	-5747.5	6971.786	-5245	6971.786	-5530
6971.787	-6892.5	6971.787	-6325	6971.787	-5705	6971.787	-5282.5	6971.787	-5537.5
6971.788	-6860	6971.788	-6320	6971.788	-5682.5	6971.788	-5195	6971.788	-5495
6971.789	-6882.5	6971.789	-6277.5	6971.789	-5675	6971.789	-5165	6971.789	-5477.5
6971.79	-6962.5	6971.79	-6225	6971.79	-5690	6971.79	-5132.5	6971.79	-5487.5
6971.791	-6932.5	6971.791	-6277.5	6971.791	-5662.5	6971.791	-5195	6971.791	-5430
6971.792	-6902.5	6971.792	-6325	6971.792	-5632.5	6971.792	-5195	6971.792	-5435
6971.793	-6992.5	6971.793	-6355	6971.793	-5625	6971.793	-5187.5	6971.793	-5422.5
6971.794	-7005	6971.794	-6415	6971.794	-5655	6971.794	-5272.5	6971.794	-5435
6971.795	-7030	6971.795	-6440	6971.795	-5617.5	6971.795	-5232.5	6971.795	-5407.5
6971.796	-7077.5	6971.796	-6537.5	6971.796	-5605	6971.796	-5245	6971.796	-5392.5
6971.797	-7010	6971.797	-6502.5	6971.797	-5592.5	6971.797	-5232.5	6971.797	-5397.5
6971.798	-7005	6971.798	-6490	6971.798	-5565	6971.798	-5212.5	6971.798	-5380
6971.799	-6937.5	6971.799	-6515	6971.799	-5507.5	6971.799	-5222.5	6971.799	-5277.5
6971.8	-6832.5	6971.8	-6390	6971.8	-5487.5	6971.8	-5182.5	6971.8	-5312.5
6971.801	-6815	6971.801	-6310	6971.801	-5455	6971.801	-5122.5	6971.801	-5247.5
6971.802	-6662.5	6971.802	-6157.5	6971.802	-5402.5	6971.802	-5007.5	6971.802	-5150
6971.803	-6645	6971.803	-6010	6971.803	-5340	6971.803	-4897.5	6971.803	-5082.5
6971.804	-6490	6971.804	-5905	6971.804	-5337.5	6971.804	-4835	6971.804	-5100
6971.805	-6470	6971.805	-5735	6971.805	-5290	6971.805	-4762.5	6971.805	-5022.5
6971.806	-6435	6971.806	-5605	6971.806	-5290	6971.806	-4687.5	6971.806	-5017.5
6971.807	-6372.5	6971.807	-5517.5	6971.807	-5267.5	6971.807	-4632.5	6971.807	-4967.5
6971.808	-6247.5	6971.808	-5475	6971.808	-5177.5	6971.808	-4595	6971.808	-4890
6971.809	-6265	6971.809	-5420	6971.809	-5172.5	6971.809	-4542.5	6971.809	-4897.5
6971.81	-6182.5	6971.81	-5420	6971.81	-5152.5	6971.81	-4540	6971.81	-4835
6971.811	-6285	6971.811	-5410	6971.811	-5152.5	6971.811	-4577.5	6971.811	-4845
6971.812	-6252.5	6971.812	-5440	6971.812	-5102.5	6971.812	-4600	6971.812	-4802.5
6971.813	-6345	6971.813	-5470	6971.813	-5090	6971.813	-4570	6971.813	-4815
6971.814	-6412.5	6971.814	-5597.5	6971.814	-5075	6971.814	-4610	6971.814	-4767.5
6971.815	-6297.5	6971.815	-5632.5	6971.815	-5042.5	6971.815	-4595	6971.815	-4745
6971.816	-6412.5	6971.816	-5687.5	6971.816	-5065	6971.816	-4655	6971.816	-4800
6971.817	-6362.5	6971.817	-5645	6971.817	-4982.5	6971.817	-4615	6971.817	-4682.5
6971.818	-6267.5	6971.818	-5680	6971.818	-4985	6971.818	-4615	6971.818	-4687.5
6971.819	-6322.5	6971.819	-5647.5	6971.819	-4955	6971.819	-4575	6971.819	-4655
6971.82	-6222.5	6971.82	-5542.5	6971.82	-4900	6971.82	-4542.5	6971.82	-4572.5
6971.821	-6125	6971.821	-5465	6971.821	-4852.5	6971.821	-4497.5	6971.821	-4547.5
6971.822	-6115	6971.822	-5390	6971.822	-4855	6971.822	-4407.5	6971.822	-4562.5
6971.823	-5955	6971.823	-5222.5	6971.823	-4805	6971.823	-4350	6971.823	-4507.5
6971.824	-5862.5	6971.824	-5080	6971.824	-4780	6971.824	-4272.5	6971.824	-4402.5
6971.825	-5825	6971.825	-5022.5	6971.825	-4755	6971.825	-4252.5	6971.825	-4425
6971.826	-5707.5	6971.826	-4865	6971.826	-4697.5	6971.826	-4182.5	6971.826	-4355
6971.827	-5722.5	6971.827	-4820	6971.827	-4670	6971.827	-4100	6971.827	-4320
6971.828	-5645	6971.828	-4725	6971.828	-4627.5	6971.828	-4082.5	6971.828	-4275
6971.829	-5582.5	6971.829	-4725	6971.829	-4662.5	6971.829	-4042.5	6971.829	-4300
6971.83	-5570	6971.83	-4610	6971.83	-4630	6971.83	-4012.5	6971.83	-4260
6971.831	-5580	6971.831	-4752.5	6971.831	-4622.5	6971.831	-4060	6971.831	-4225
6971.832	-5620	6971.832	-4805	6971.832	-4600	6971.832	-4067.5	6971.832	-4210
6971.833	-5715	6971.833	-4807.5	6971.833	-4590	6971.833	-4120	6971.833	-4187.5
6971.834	-5665	6971.834	-4912.5	6971.834	-4532.5	6971.834	-4150	6971.834	-4215
6971.835	-5660	6971.835	-4915	6971.835	-4512.5	6971.835	-4182.5	6971.835	-4147.5
6971.836	-5662.5	6971.836	-5000	6971.836	-4477.5	6971.836	-4195	6971.836	-4130
6971.837	-5772.5	6971.837	-5035	6971.837	-4505	6971.837	-4207.5	6971.837	-4132.5
6971.838	-5670	6971.838	-4975	6971.838	-4442.5	6971.838	-4182.5	6971.838	-4070
6971.839	-5650	6971.839	-4957.5	6971.839	-4405	6971.839	-4232.5	6971.839	-4005
6971.84	-5632.5	6971.84	-4905	6971.84	-4377.5	6971.84	-4157.5	6971.84	-4002.5
6971.841	-5527.5	6971.841	-4750	6971.841	-4337.5	6971.841	-4077.5	6971.841	-4002.5
6971.842	-5385	6971.842	-4595	6971.842	-4300	6971.842	-4000	6971.842	-3912.5
6971.843	-5250	6971.843	-4530	6971.843	-4267.5	6971.843	-3930	6971.843	-3837.5
6971.844	-5307.5	6971.844	-4400	6971.844	-4217.5	6971.844	-3885	6971.844	-3817.5
6971.845	-5222.5	6971.845	-4250	6971.845	-4190	6971.845	-3775	6971.845	-3780
6971.846	-5195	6971.846	-4125	6971.846	-4182.5	6971.846	-3737.5	6971.846	-3720
6971.847	-5125	6971.847	-4045	6971.847	-4160	6971.847	-3732.5	6971.847	-3782.5
6971.848	-5135	6971.848	-3937.5	6971.848	-4095	6971.848	-3705	6971.848	-3647.5
6971.849	-5052.5	6971.849	-3922.5	6971.849	-4082.5	6971.849	-3605	6971.849	-3635
6971.85	-5010	6971.85	-3945	6971.85	-4062.5	6971.85	-3640	6971.85	-3627.5
6971.851	-5052.5	6971.851	-3950	6971.851	-4002.5	6971.851	-3665	6971.851	-3580
6971.852	-5042.5	6971.852	-3897.5	6971.852	-3990	6971.852	-3660	6971.852	-3580
6971.853	-5077.5	6971.853	-4050	6971.853	-3952.5	6971.853	-3647.5	6971.853	-3552.5
6971.854	-5110	6971.854	-4082.5	6971.854	-3955	6971.854	-3682.5	6971.854	-3602.5
6971.855	-5197.5	6971.855	-4030	6971.855	-3910	6971.855	-3675	6971.855	-3520
6971.856	-5142.5	6971.856	-4160	6971.856	-3920	6971.856	-3652.5	6971.856	-3507.5
6971.857	-5187.5	6971.857	-4135	6971.857	-3852.5	6971.857	-3745	6971.857	-3440
6971.858	-5142.5	6971.858	-4147.5	6971.858	-3822.5	6971.858	-3707.5	6971.858	-3430
6971.859	-5142.5	6971.859	-4147.5	6971.859	-3832.5	6971.859	-3695	6971.859	-3402.5
6971.86	-5092.5	6971.86	-4187.5	6971.86	-3782.5	6971.86	-3637.5	6971.86	-3392.5
6971.861	-4947.5	6971.861	-3995	6971.861	-3740	6971.861	-3525	6971.861	-3342.5
6971.862	-4900	6971.862	-3887.5	6971.862	-3692.5	6971.862	-3545	6971.862	-3295
6971.863	-4775	6971.863	-3797.5	6971.863	-3640	6971.863	-3425	6971.863	-3212.5
6971.864	-4802.5	6971.864	-3665	6971.864	-3607.5	6971.864	-3375	6971.864	-3172.5
6971.865	-4615	6971.865	-3550	6971.865	-3602.5	6971.865	-3365	6971.865	-3215
6971.866	-4735	6971.866	-3480	6971.866	-3565	6971.866	-3302.5	6971.866	-3122.5
6971.867	-4660	6971.867	-3420	6971.867	-3542.5	6971.867	-3217.5	6971.867	-3085
6971.868	-4592.5	6971.868	-3332.5	6971.868	-3480	6971.868	-3187.5	6971.868	-3062.5
6971.869	-4542.5	6971.869	-3285	6971.869	-3460	6971.869	-3177.5	6971.869	-2997.5
6971.87	-4505	6971.87	-3312.5	6971.87	-3442.5	6971.87	-3202.5	6971.87	-2987.5
6971.871	-4635	6971.871	-3385	6971.871	-3437.5	6971.871	-3197.5	6971.871	-3005
6971.872	-4567.5	6971.872	-3427.5	6971.872	-3392.5	6971.872	-3305	6971.872	-2930
6971.873	-4640	6971.873	-3477.5	6971.873	-3380	6971.873	-3292.5	6971.873	-2927.5
6971.874	-4665	6971.874	-3525	6971.874	-3385	6971.874	-3340	6971.874	-2937.5
6971.875	-4682.5	6971.875	-3597.5	6971.875	-3370	6971.875	-3290	6971.875	-2935
6971.876	-4645	6971.876	-3630	6971.876	-3340	6971.876	-3335	6971.876	-2900
6971.877	-4630	6971.877	-3657.5	6971.877	-3317.5	6971.877	-3370	6971.877	-2865
6971.878	-4715	6971.878	-3677.5	6971.878	-3287.5	6971.878	-3310	6971.878	-2855
6971.879	-4642.5	6971.879	-3742.5	6971.879	-3250	6971.879	-3307.5	6971.879	-2825
6971.88	-4592.5	6971.88	-3667.5	6971.88	-3202.5	6971.88	-3202.5	6971.88	-2820
6971.881	-4552.5	6971.881	-3560	6971.881	-3170	6971.881	-3150	6971.881	-2742.5
6971.882	-4470	6971.882	-3502.5	6971.882	-3110	6971.882	-3102.5	6971.882	-2697.5
6971.883	-4430	6971.883	-3337.5	6971.883	-3080	6971.883	-3057.5	6971.883	-2650
6971.884	-4337.5	6971.884	-3217.5	6971.884	-3027.5	6971.884	-2935	6971.884	-2585
6971.885	-4307.5	6971.885	-3107.5	6971.885	-3022.5	6971.885	-2922.5	6971.885	-2562.5
6971.886	-4117.5	6971.886	-3032.5	6971.886	-2955	6971.886	-2827.5	6971.886	-2525
6971.887	-4085	6971.887	-2947.5	6971.887	-2950	6971.887	-2790	6971.887	-2490
6971.888	-4045	6971.888	-2915	6971.888	-2940	6971.888	-2760	6971.888	-2465
6971.889	-4010	6971.889	-2855	6971.889	-2890	6971.889	-2705	6971.889	-2440
6971.89	-3927.5	6971.89	-2792.5	6971.89	-2855	6971.89	-2702.5	6971.89	-2375
6971.891	-4030	6971.891	-2895	6971.891	-2850	6971.891	-2747.5	6971.891	-2415
6971.892	-4110	6971.892	-2870	6971.892	-2855	6971.892	-2780	6971.892	-2372.5
6971.893	-4112.5	6971.893	-2907.5	6971.893	-2832.5	6971.893	-2730	6971.893	-2355
6971.894	-4222.5	6971.894	-2990	6971.894	-2797.5	6971.894	-2742.5	6971.894	-2377.5
6971.895	-4240	6971.895	-3097.5	6971.895	-2772.5	6971.895	-2820	6971.895	-2342.5
6971.896	-4195	6971.896	-3110	6971.896	-2755	6971.896	-2830	6971.896	-2347.5
6971.897	-4242.5	6971.897	-3200	6971.897	-2760	6971.897	-2762.5	6971.897	-2337.5
6971.898	-4210	6971.898	-3197.5	6971.898	-2805	6971.898	-2842.5	6971.898	-2392.5
6971.899	-4307.5	6971.899	-3290	6971.899	-2830	6971.899	-2865	6971.899	-2452.5
6971.9	-4200	6971.9	-3345	6971.9	-2877.5	6971.9	-2942.5	6971.9	-2435
6971.901	-4215	6971.901	-3180	6971.901	-2872.5	6971.901	-2850	6971.901	-2425
6971.902	-4107.5	6971.902	-3142.5	6971.902	-2802.5	6971.902	-2797.5	6971.902	-2387.5
6971.903	-4130	6971.903	-3107.5	6971.903	-2880	6971.903	-2815	6971.903	-2450
6971.904	-4290	6971.904	-3277.5	6971.904	-3120	6971.904	-3035	6971.904	-2675
6971.905	-4475	6971.905	-3400	6971.905	-3352.5	6971.905	-3192.5	6971.905	-2917.5
6971.906	-4517.5	6971.906	-3512.5	6971.906	-3525	6971.906	-3360	6971.906	-3110
6971.907	-4660	6971.907	-3587.5	6971.907	-3670	6971.907	-3442.5	6971.907	-3210
6971.908	-4792.5	6971.908	-3710	6971.908	-3827.5	6971.908	-3637.5	6971.908	-3347.5
6971.909	-4775	6971.909	-3635	6971.909	-3747.5	6971.909	-3552.5	6971.909	-3337.5
6971.91	-5017.5	6971.91	-3867.5	6971.91	-4045	6971.91	-3822.5	6971.91	-3625
6971.911	-5347.5	6971.911	-4212.5	6971.911	-4255	6971.911	-4022.5	6971.911	-3825
6971.912	-6082.5	6971.912	-4990	6971.912	-5110	6971.912	-4880	6971.912	-4635
6971.913	-6185	6971.913	-5120	6971.913	-5080	6971.913	-4922.5	6971.913	-4645
6971.914	-5647.5	6971.914	-4610	6971.914	-4465	6971.914	-4347.5	6971.914	-4022.5
6971.915	-5517.5	6971.915	-4467.5	6971.915	-4227.5	6971.915	-4170	6971.915	-3787.5
6971.916	-5457.5	6971.916	-4465	6971.916	-4117.5	6971.916	-4152.5	6971.916	-3657.5
6971.917	-4830	6971.917	-3845	6971.917	-3415	6971.917	-3485	6971.917	-2992.5
6971.918	-4750	6971.918	-3822.5	6971.918	-3440	6971.918	-3467.5	6971.918	-2987.5
6971.919	-4935	6971.919	-4040	6971.919	-3577.5	6971.919	-3620	6971.919	-3172.5
6971.92	-4392.5	6971.92	-3410	6971.92	-2927.5	6971.92	-2977.5	6971.92	-2520
6971.921	-4277.5	6971.921	-3320	6971.921	-2947.5	6971.921	-2980	6971.921	-2532.5
6971.922	-4505	6971.922	-3575	6971.922	-3240	6971.922	-3197.5	6971.922	-2830
6971.923	-4102.5	6971.923	-3185	6971.923	-2932.5	6971.923	-2862.5	6971.923	-2560
6971.924	-4575	6971.924	-3602.5	6971.924	-3547.5	6971.924	-3360	6971.924	-3107.5
6971.925	-4055	6971.925	-2972.5	6971.925	-2842.5	6971.925	-2697.5	6971.925	-2402.5
6971.926	-3725	6971.926	-2635	6971.926	-2607.5	6971.926	-2422.5	6971.926	-2197.5
6971.927	-3307.5	6971.927	-2255	6971.927	-2195	6971.927	-2022.5	6971.927	-1775
6971.928	-3457.5	6971.928	-2387.5	6971.928	-2465	6971.928	-2242.5	6971.928	-2035
6971.929	-3670	6971.929	-2567.5	6971.929	-2737.5	6971.929	-2457.5	6971.929	-2347.5
6971.93	-3905	6971.93	-2697.5	6971.93	-2862.5	6971.93	-2567.5	6971.93	-2437.5
6971.931	-3955	6971.931	-2925	6971.931	-2982.5	6971.931	-2770	6971.931	-2545
6971.932	-3985	6971.932	-2970	6971.932	-3015	6971.932	-2780	6971.932	-2610
6971.933	-4080	6971.933	-3157.5	6971.933	-3092.5	6971.933	-2887.5	6971.933	-2682.5
6971.934	-4117.5	6971.934	-3265	6971.934	-3120	6971.934	-3022.5	6971.934	-2742.5
6971.935	-4217.5	6971.935	-3412.5	6971.935	-3182.5	6971.935	-3065	6971.935	-2800
6971.936	-4362.5	6971.936	-3457.5	6971.936	-3222.5	6971.936	-3130	6971.936	-2857.5
6971.937	-4367.5	6971.937	-3602.5	6971.937	-3292.5	6971.937	-3157.5	6971.937	-2927.5
6971.938	-4335	6971.938	-3620	6971.938	-3277.5	6971.938	-3197.5	6971.938	-2922.5
6971.939	-4340	6971.939	-3630	6971.939	-3262.5	6971.939	-3182.5	6971.939	-2907.5
6971.94	-4305	6971.94	-3560	6971.94	-3245	6971.94	-3137.5	6971.94	-2900
6971.941	-4230	6971.941	-3510	6971.941	-3247.5	6971.941	-3100	6971.941	-2890
6971.942	-4255	6971.942	-3390	6971.942	-3195	6971.942	-3057.5	6971.942	-2855
6971.943	-4137.5	6971.943	-3272.5	6971.943	-3162.5	6971.943	-3005	6971.943	-2792.5
6971.944	-4042.5	6971.944	-3127.5	6971.944	-3160	6971.944	-2945	6971.944	-2777.5
6971.945	-3970	6971.945	-3045	6971.945	-3135	6971.945	-2870	6971.945	-2777.5
6971.946	-3790	6971.946	-2895	6971.946	-3065	6971.946	-2745	6971.946	-2710
6971.947	-3852.5	6971.947	-2852.5	6971.947	-3047.5	6971.947	-2692.5	6971.947	-2667.5
6971.948	-3787.5	6971.948	-2750	6971.948	-3022.5	6971.948	-2697.5	6971.948	-2665
6971.949	-3770	6971.949	-2652.5	6971.949	-2975	6971.949	-2650	6971.949	-2600
6971.95	-3707.5	6971.95	-2740	6971.95	-3000	6971.95	-2625	6971.95	-2600
6971.951	-3785	6971.951	-2745	6971.951	-2935	6971.951	-2647.5	6971.951	-2572.5
6971.952	-3727.5	6971.952	-2712.5	6971.952	-2940	6971.952	-2627.5	6971.952	-2605
6971.953	-3662.5	6971.953	-2812.5	6971.953	-2895	6971.953	-2650	6971.953	-2560
6971.954	-3750	6971.954	-2920	6971.954	-2917.5	6971.954	-2637.5	6971.954	-2552.5
6971.955	-3705	6971.955	-2980	6971.955	-2830	6971.955	-2660	6971.955	-2495
6971.956	-3755	6971.956	-3037.5	6971.956	-2807.5	6971.956	-2700	6971.956	-2502.5
6971.957	-3687.5	6971.957	-3065	6971.957	-2760	6971.957	-2632.5	6971.957	-2437.5
6971.958	-3690	6971.958	-3037.5	6971.958	-2760	6971.958	-2612.5	6971.958	-2427.5
6971.959	-3687.5	6971.959	-2955	6971.959	-2697.5	6971.959	-2597.5	6971.959	-2385
6971.96	-3575	6971.96	-2962.5	6971.96	-2705	6971.96	-2507.5	6971.96	-2357.5
6971.961	-3490	6971.961	-2795	6971.961	-2632.5	6971.961	-2487.5	6971.961	-2307.5
6971.962	-3412.5	6971.962	-2787.5	6971.962	-2565	6971.962	-2412.5	6971.962	-2232.5
6971.963	-3262.5	6971.963	-2645	6971.963	-2527.5	6971.963	-2325	6971.963	-2167.5
6971.964	-3177.5	6971.964	-2447.5	6971.964	-2455	6971.964	-2232.5	6971.964	-2122.5
6971.965	-3107.5	6971.965	-2317.5	6971.965	-2427.5	6971.965	-2132.5	6971.965	-2107.5
6971.966	-2947.5	6971.966	-2132.5	6971.966	-2352.5	6971.966	-2012.5	6971.966	-2020
6971.967	-2867.5	6971.967	-2065	6971.967	-2310	6971.967	-1980	6971.967	-1965
6971.968	-2795	6971.968	-2030	6971.968	-2297.5	6971.968	-1885	6971.968	-1972.5
6971.969	-2685	6971.969	-1925	6971.969	-2237.5	6971.969	-1870	6971.969	-1950
6971.97	-2712.5	6971.97	-1970	6971.97	-2230	6971.97	-1830	6971.97	-1940
6971.971	-2740	6971.971	-1982.5	6971.971	-2200	6971.971	-1840	6971.971	-1852.5
6971.972	-2727.5	6971.972	-2000	6971.972	-2142.5	6971.972	-1797.5	6971.972	-1797.5
