F4(X)	F4(Y)	F5(X)	F5(Y)	G2(X)	G2(Y)	G3(X)	G3(Y)
6982.122	2117.5	6982.122	-15857.5	6982.122	1725	6982.122	3612.5
6982.123	1905	6982.123	-16020	6982.123	1540	6982.123	3400
6982.124	1660	6982.124	-16275	6982.124	1335	6982.124	3080
6982.125	1472.5	6982.125	-16425	6982.125	1240	6982.125	2845
6982.126	1260	6982.126	-16630	6982.126	1197.5	6982.126	2635
6982.127	1052.5	6982.127	-16840	6982.127	1082.5	6982.127	2435
6982.128	857.5	6982.128	-17135	6982.128	1040	6982.128	2140
6982.129	667.5	6982.129	-17352.5	6982.129	1032.5	6982.129	1937.5
6982.13	417.5	6982.13	-17642.5	6982.13	972.5	6982.13	1712.5
6982.131	210	6982.131	-17830	6982.131	955	6982.131	1502.5
6982.132	50	6982.132	-18057.5	6982.132	880	6982.132	1302.5
6982.133	-180	6982.133	-18265	6982.133	727.5	6982.133	1077.5
6982.134	-387.5	6982.134	-18450	6982.134	715	6982.134	797.5
6982.135	-647.5	6982.135	-18700	6982.135	582.5	6982.135	620
6982.136	-850	6982.136	-18857.5	6982.136	430	6982.136	385
6982.137	-1070	6982.137	-19090	6982.137	215	6982.137	30
6982.138	-1265	6982.138	-19302.5	6982.138	17.5	6982.138	-297.5
6982.139	-1497.5	6982.139	-19507.5	6982.139	-210	6982.139	-537.5
6982.14	-1695	6982.14	-19800	6982.14	-425	6982.14	-820
6982.141	-1897.5	6982.141	-20047.5	6982.141	-657.5	6982.141	-1117.5
6982.142	-2095	6982.142	-20190	6982.142	-822.5	6982.142	-1322.5
6982.143	-2320	6982.143	-20367.5	6982.143	-997.5	6982.143	-1557.5
6982.144	-2480	6982.144	-20537.5	6982.144	-1190	6982.144	-1795
6982.145	-2650	6982.145	-20582.5	6982.145	-1245	6982.145	-1942.5
6982.146	-2827.5	6982.146	-20805	6982.146	-1380	6982.146	-2135
6982.147	-2925	6982.147	-20957.5	6982.147	-1380	6982.147	-2270
6982.148	-3087.5	6982.148	-21077.5	6982.148	-1455	6982.148	-2407.5
6982.149	-3200	6982.149	-21165	6982.149	-1400	6982.149	-2545
6982.15	-3355	6982.15	-21315	6982.15	-1445	6982.15	-2620
6982.151	-3440	6982.151	-21367.5	6982.151	-1450	6982.151	-2767.5
6982.152	-3587.5	6982.152	-21397.5	6982.152	-1495	6982.152	-2930
6982.153	-3705	6982.153	-21492.5	6982.153	-1515	6982.153	-3050
6982.154	-3810	6982.154	-21630	6982.154	-1522.5	6982.154	-3200
6982.155	-3922.5	6982.155	-21682.5	6982.155	-1585	6982.155	-3312.5
6982.156	-4057.5	6982.156	-21762.5	6982.156	-1697.5	6982.156	-3477.5
6982.157	-4145	6982.157	-21815	6982.157	-1895	6982.157	-3630
6982.158	-4225	6982.158	-21962.5	6982.158	-2065	6982.158	-3762.5
6982.159	-4357.5	6982.159	-21900	6982.159	-2230	6982.159	-3925
6982.16	-4432.5	6982.16	-21975	6982.16	-2372.5	6982.16	-4047.5
6982.161	-4527.5	6982.161	-22025	6982.161	-2557.5	6982.161	-4197.5
6982.162	-4637.5	6982.162	-22040	6982.162	-2712.5	6982.162	-4295
6982.163	-4665	6982.163	-21962.5	6982.163	-2692.5	6982.163	-4442.5
6982.164	-4712.5	6982.164	-22010	6982.164	-2797.5	6982.164	-4520
6982.165	-4760	6982.165	-21902.5	6982.165	-2890	6982.165	-4585
6982.166	-4785	6982.166	-21942.5	6982.166	-2817.5	6982.166	-4660
6982.167	-4805	6982.167	-21895	6982.167	-2815	6982.167	-4682.5
6982.168	-4802.5	6982.168	-21922.5	6982.168	-2805	6982.168	-4705
6982.169	-4822.5	6982.169	-21885	6982.169	-2720	6982.169	-4670
6982.17	-4847.5	6982.17	-21847.5	6982.17	-2710	6982.17	-4722.5
6982.171	-4825	6982.171	-21800	6982.171	-2620	6982.171	-4672.5
6982.172	-4860	6982.172	-21685	6982.172	-2562.5	6982.172	-4652.5
6982.173	-4877.5	6982.173	-21600	6982.173	-2570	6982.173	-4760
6982.174	-4890	6982.174	-21557.5	6982.174	-2540	6982.174	-4717.5
6982.175	-4902.5	6982.175	-21522.5	6982.175	-2647.5	6982.175	-4822.5
6982.176	-4945	6982.176	-21522.5	6982.176	-2617.5	6982.176	-4820
6982.177	-4957.5	6982.177	-21462.5	6982.177	-2662.5	6982.177	-4857.5
6982.178	-4982.5	6982.178	-21387.5	6982.178	-2797.5	6982.178	-4932.5
6982.179	-4952.5	6982.179	-21407.5	6982.179	-2937.5	6982.179	-4997.5
6982.18	-4995	6982.18	-21400	6982.18	-3027.5	6982.18	-5067.5
6982.181	-4970	6982.181	-21265	6982.181	-3147.5	6982.181	-5130
6982.182	-5002.5	6982.182	-21242.5	6982.182	-3275	6982.182	-5265
6982.183	-4975	6982.183	-21090	6982.183	-3282.5	6982.183	-5237.5
6982.184	-4970	6982.184	-21025	6982.184	-3380	6982.184	-5237.5
6982.185	-4975	6982.185	-20912.5	6982.185	-3412.5	6982.185	-5187.5
6982.186	-4930	6982.186	-20792.5	6982.186	-3392.5	6982.186	-5210
6982.187	-4837.5	6982.187	-20665	6982.187	-3182.5	6982.187	-5177.5
6982.188	-4867.5	6982.188	-20600	6982.188	-3172.5	6982.188	-5192.5
6982.189	-4862.5	6982.189	-20475	6982.189	-3075	6982.189	-5100
6982.19	-4810	6982.19	-20315	6982.19	-3000	6982.19	-5027.5
6982.191	-4765	6982.191	-20135	6982.191	-2925	6982.191	-4987.5
6982.192	-4732.5	6982.192	-19960	6982.192	-2837.5	6982.192	-4985
6982.193	-4697.5	6982.193	-19897.5	6982.193	-2822.5	6982.193	-4882.5
6982.194	-4667.5	6982.194	-19710	6982.194	-2765	6982.194	-4917.5
6982.195	-4672.5	6982.195	-19562.5	6982.195	-2785	6982.195	-4887.5
6982.196	-4677.5	6982.196	-19387.5	6982.196	-2760	6982.196	-4880
6982.197	-4620	6982.197	-19382.5	6982.197	-2822.5	6982.197	-4935
6982.198	-4625	6982.198	-19222.5	6982.198	-2915	6982.198	-4977.5
6982.199	-4607.5	6982.199	-19217.5	6982.199	-3065	6982.199	-4975
6982.2	-4570	6982.2	-19025	6982.2	-3132.5	6982.2	-4997.5
6982.201	-4607.5	6982.201	-18955	6982.201	-3225	6982.201	-5070
6982.202	-4512.5	6982.202	-18810	6982.202	-3285	6982.202	-5115
6982.203	-4522.5	6982.203	-18595	6982.203	-3307.5	6982.203	-5032.5
6982.204	-4535	6982.204	-18437.5	6982.204	-3345	6982.204	-4997.5
6982.205	-4452.5	6982.205	-18252.5	6982.205	-3300	6982.205	-5005
6982.206	-4417.5	6982.206	-18175	6982.206	-3317.5	6982.206	-4905
6982.207	-4375	6982.207	-18047.5	6982.207	-3272.5	6982.207	-4892.5
6982.208	-4382.5	6982.208	-17905	6982.208	-3152.5	6982.208	-4885
6982.209	-4275	6982.209	-17715	6982.209	-2987.5	6982.209	-4787.5
6982.21	-4247.5	6982.21	-17582.5	6982.21	-2970	6982.21	-4722.5
6982.211	-4205	6982.211	-17262.5	6982.211	-2897.5	6982.211	-4685
6982.212	-4170	6982.212	-17092.5	6982.212	-2737.5	6982.212	-4547.5
6982.213	-4120	6982.213	-16972.5	6982.213	-2745	6982.213	-4532.5
6982.214	-4115	6982.214	-16757.5	6982.214	-2680	6982.214	-4525
6982.215	-4057.5	6982.215	-16632.5	6982.215	-2670	6982.215	-4475
6982.216	-4052.5	6982.216	-16452.5	6982.216	-2705	6982.216	-4510
6982.217	-4030	6982.217	-16355	6982.217	-2817.5	6982.217	-4512.5
6982.218	-4007.5	6982.218	-16342.5	6982.218	-2870	6982.218	-4485
6982.219	-4027.5	6982.219	-16227.5	6982.219	-3035	6982.219	-4570
6982.22	-3997.5	6982.22	-16072.5	6982.22	-3027.5	6982.22	-4570
6982.221	-3962.5	6982.221	-15987.5	6982.221	-3105	6982.221	-4572.5
6982.222	-3895	6982.222	-15850	6982.222	-3250	6982.222	-4597.5
6982.223	-3862.5	6982.223	-15652.5	6982.223	-3262.5	6982.223	-4542.5
6982.224	-3855	6982.224	-15485	6982.224	-3337.5	6982.224	-4542.5
6982.225	-3835	6982.225	-15285	6982.225	-3335	6982.225	-4490
6982.226	-3760	6982.226	-15155	6982.226	-3245	6982.226	-4415
6982.227	-3707.5	6982.227	-14990	6982.227	-3120	6982.227	-4337.5
6982.228	-3670	6982.228	-14865	6982.228	-2992.5	6982.228	-4332.5
6982.229	-3555	6982.229	-14672.5	6982.229	-2877.5	6982.229	-4237.5
6982.23	-3565	6982.23	-14642.5	6982.23	-2832.5	6982.23	-4110
6982.231	-3502.5	6982.231	-14440	6982.231	-2735	6982.231	-4095
6982.232	-3465	6982.232	-14285	6982.232	-2647.5	6982.232	-4017.5
6982.233	-3415	6982.233	-14212.5	6982.233	-2605	6982.233	-3985
6982.234	-3417.5	6982.234	-13965	6982.234	-2515	6982.234	-3952.5
6982.235	-3375	6982.235	-13892.5	6982.235	-2467.5	6982.235	-3945
6982.236	-3370	6982.236	-13762.5	6982.236	-2560	6982.236	-3970
6982.237	-3320	6982.237	-13655	6982.237	-2657.5	6982.237	-3985
6982.238	-3330	6982.238	-13537.5	6982.238	-2657.5	6982.238	-3955
6982.239	-3305	6982.239	-13492.5	6982.239	-2827.5	6982.239	-4040
6982.24	-3260	6982.24	-13342.5	6982.24	-2857.5	6982.24	-4002.5
6982.241	-3282.5	6982.241	-13175	6982.241	-2967.5	6982.241	-4042.5
6982.242	-3237.5	6982.242	-13057.5	6982.242	-3070	6982.242	-4065
6982.243	-3165	6982.243	-12822.5	6982.243	-3062.5	6982.243	-4020
6982.244	-3165	6982.244	-12802.5	6982.244	-3052.5	6982.244	-3972.5
6982.245	-3112.5	6982.245	-12637.5	6982.245	-3075	6982.245	-3975
6982.246	-3062.5	6982.246	-12455	6982.246	-3047.5	6982.246	-3910
6982.247	-2995	6982.247	-12337.5	6982.247	-2972.5	6982.247	-3825
6982.248	-3005	6982.248	-12157.5	6982.248	-2900	6982.248	-3815
6982.249	-2892.5	6982.249	-12005	6982.249	-2745	6982.249	-3662.5
6982.25	-2825	6982.25	-11787.5	6982.25	-2617.5	6982.25	-3572.5
6982.251	-2815	6982.251	-11695	6982.251	-2557.5	6982.251	-3565
6982.252	-2797.5	6982.252	-11582.5	6982.252	-2395	6982.252	-3435
6982.253	-2720	6982.253	-11357.5	6982.253	-2355	6982.253	-3480
6982.254	-2685	6982.254	-11230	6982.254	-2387.5	6982.254	-3412.5
6982.255	-2640	6982.255	-11140	6982.255	-2297.5	6982.255	-3342.5
6982.256	-2632.5	6982.256	-10980	6982.256	-2317.5	6982.256	-3337.5
6982.257	-2637.5	6982.257	-10865	6982.257	-2362.5	6982.257	-3340
6982.258	-2622.5	6982.258	-10740	6982.258	-2457.5	6982.258	-3387.5
6982.259	-2602.5	6982.259	-10687.5	6982.259	-2555	6982.259	-3375
6982.26	-2592.5	6982.26	-10482.5	6982.26	-2615	6982.26	-3430
6982.261	-2545	6982.261	-10392.5	6982.261	-2710	6982.261	-3425
6982.262	-2505	6982.262	-10240	6982.262	-2797.5	6982.262	-3455
6982.263	-2492.5	6982.263	-10130	6982.263	-2850	6982.263	-3495
6982.264	-2440	6982.264	-9967.5	6982.264	-2870	6982.264	-3500
6982.265	-2457.5	6982.265	-9712.5	6982.265	-2777.5	6982.265	-3430
6982.266	-2367.5	6982.266	-9570	6982.266	-2712.5	6982.266	-3415
6982.267	-2347.5	6982.267	-9425	6982.267	-2702.5	6982.267	-3300
6982.268	-2295	6982.268	-9410	6982.268	-2650	6982.268	-3287.5
6982.269	-2220	6982.269	-9205	6982.269	-2472.5	6982.269	-3185
6982.27	-2190	6982.27	-9080	6982.27	-2402.5	6982.27	-3147.5
6982.271	-2135	6982.271	-8900	6982.271	-2282.5	6982.271	-3042.5
6982.272	-2070	6982.272	-8755	6982.272	-2187.5	6982.272	-2977.5
6982.273	-2057.5	6982.273	-8655	6982.273	-2192.5	6982.273	-3002.5
6982.274	-2022.5	6982.274	-8475	6982.274	-2115	6982.274	-2892.5
6982.275	-1947.5	6982.275	-8340	6982.275	-2080	6982.275	-2867.5
6982.276	-1965	6982.276	-8272.5	6982.276	-2147.5	6982.276	-2930
6982.277	-1905	6982.277	-8100	6982.277	-2235	6982.277	-2865
6982.278	-1932.5	6982.278	-8000	6982.278	-2252.5	6982.278	-2932.5
6982.279	-1897.5	6982.279	-7862.5	6982.279	-2295	6982.279	-2897.5
6982.28	-1862.5	6982.28	-7765	6982.28	-2397.5	6982.28	-2950
6982.281	-1852.5	6982.281	-7682.5	6982.281	-2502.5	6982.281	-2975
6982.282	-1795	6982.282	-7535	6982.282	-2585	6982.282	-2995
6982.283	-1777.5	6982.283	-7385	6982.283	-2550	6982.283	-2920
6982.284	-1767.5	6982.284	-7337.5	6982.284	-2627.5	6982.284	-2940
6982.285	-1730	6982.285	-7070	6982.285	-2635	6982.285	-2885
6982.286	-1660	6982.286	-6947.5	6982.286	-2540	6982.286	-2847.5
6982.287	-1657.5	6982.287	-6812.5	6982.287	-2425	6982.287	-2845
6982.288	-1605	6982.288	-6665	6982.288	-2367.5	6982.288	-2762.5
6982.289	-1577.5	6982.289	-6525	6982.289	-2182.5	6982.289	-2635
6982.29	-1552.5	6982.29	-6425	6982.29	-2077.5	6982.29	-2577.5
6982.291	-1510	6982.291	-6235	6982.291	-2002.5	6982.291	-2537.5
6982.292	-1440	6982.292	-6040	6982.292	-1857.5	6982.292	-2445
6982.293	-1445	6982.293	-5965	6982.293	-1805	6982.293	-2400
6982.294	-1405	6982.294	-5810	6982.294	-1735	6982.294	-2375
6982.295	-1372.5	6982.295	-5675	6982.295	-1775	6982.295	-2297.5
6982.296	-1350	6982.296	-5562.5	6982.296	-1817.5	6982.296	-2367.5
6982.297	-1345	6982.297	-5502.5	6982.297	-1842.5	6982.297	-2332.5
6982.298	-1295	6982.298	-5442.5	6982.298	-1900	6982.298	-2327.5
6982.299	-1287.5	6982.299	-5355	6982.299	-2000	6982.299	-2360
6982.3	-1290	6982.3	-5260	6982.3	-2005	6982.3	-2362.5
6982.301	-1297.5	6982.301	-5155	6982.301	-2112.5	6982.301	-2372.5
6982.302	-1245	6982.302	-4992.5	6982.302	-2220	6982.302	-2417.5
6982.303	-1245	6982.303	-4767.5	6982.303	-2230	6982.303	-2417.5
6982.304	-1245	6982.304	-4590	6982.304	-2187.5	6982.304	-2387.5
6982.305	-1185	6982.305	-4505	6982.305	-2100	6982.305	-2350
6982.306	-1160	6982.306	-4295	6982.306	-2080	6982.306	-2290
6982.307	-1120	6982.307	-4222.5	6982.307	-1987.5	6982.307	-2205
6982.308	-1090	6982.308	-4135	6982.308	-1885	6982.308	-2182.5
6982.309	-1030	6982.309	-4015	6982.309	-1742.5	6982.309	-2087.5
6982.31	-1032.5	6982.31	-3890	6982.31	-1710	6982.31	-2055
6982.311	-970	6982.311	-3775	6982.311	-1627.5	6982.311	-1952.5
6982.312	-952.5	6982.312	-3650	6982.312	-1485	6982.312	-1882.5
6982.313	-902.5	6982.313	-3440	6982.313	-1362.5	6982.313	-1845
6982.314	-880	6982.314	-3280	6982.314	-1255	6982.314	-1847.5
6982.315	-900	6982.315	-3272.5	6982.315	-1295	6982.315	-1792.5
6982.316	-882.5	6982.316	-3230	6982.316	-1297.5	6982.316	-1777.5
6982.317	-855	6982.317	-3020	6982.317	-1327.5	6982.317	-1795
6982.318	-847.5	6982.318	-3000	6982.318	-1325	6982.318	-1825
6982.319	-830	6982.319	-2897.5	6982.319	-1375	6982.319	-1840
6982.32	-845	6982.32	-2747.5	6982.32	-1517.5	6982.32	-1875
6982.321	-840	6982.321	-2595	6982.321	-1545	6982.321	-1875
6982.322	-840	6982.322	-2467.5	6982.322	-1635	6982.322	-1840
6982.323	-827.5	6982.323	-2315	6982.323	-1640	6982.323	-1852.5
6982.324	-812.5	6982.324	-2225	6982.324	-1717.5	6982.324	-1847.5
6982.325	-787.5	6982.325	-2137.5	6982.325	-1715	6982.325	-1850
6982.326	-797.5	6982.326	-1950	6982.326	-1625	6982.326	-1815
6982.327	-767.5	6982.327	-1925	6982.327	-1490	6982.327	-1707.5
6982.328	-702.5	6982.328	-1840	6982.328	-1390	6982.328	-1655
6982.329	-710	6982.329	-1767.5	6982.329	-1252.5	6982.329	-1575
6982.33	-685	6982.33	-1652.5	6982.33	-1252.5	6982.33	-1580
6982.331	-665	6982.331	-1472.5	6982.331	-1075	6982.331	-1537.5
6982.332	-635	6982.332	-1417.5	6982.332	-1027.5	6982.332	-1395
6982.333	-595	6982.333	-1330	6982.333	-925	6982.333	-1340
6982.334	-615	6982.334	-1195	6982.334	-842.5	6982.334	-1335
6982.335	-575	6982.335	-1170	6982.335	-827.5	6982.335	-1325
6982.336	-590	6982.336	-977.5	6982.336	-852.5	6982.336	-1307.5
6982.337	-597.5	6982.337	-927.5	6982.337	-847.5	6982.337	-1365
6982.338	-612.5	6982.338	-840	6982.338	-912.5	6982.338	-1340
6982.339	-605	6982.339	-720	6982.339	-1002.5	6982.339	-1402.5
6982.34	-652.5	6982.34	-675	6982.34	-1060	6982.34	-1435
6982.341	-745	6982.341	-585	6982.341	-1190	6982.341	-1555
6982.342	-797.5	6982.342	-482.5	6982.342	-1277.5	6982.342	-1657.5
6982.343	-870	6982.343	-477.5	6982.343	-1407.5	6982.343	-1715
6982.344	-887.5	6982.344	-422.5	6982.344	-1452.5	6982.344	-1712.5
6982.345	-865	6982.345	-257.5	6982.345	-1385	6982.345	-1677.5
6982.346	-902.5	6982.346	-275	6982.346	-1385	6982.346	-1757.5
6982.347	-1230	6982.347	-490	6982.347	-1630	6982.347	-1987.5
6982.348	-1460	6982.348	-542.5	6982.348	-1765	6982.348	-2145
6982.349	-1640	6982.349	-617.5	6982.349	-1757.5	6982.349	-2262.5
6982.35	-1845	6982.35	-845	6982.35	-1897.5	6982.35	-2470
6982.351	-2007.5	6982.351	-897.5	6982.351	-1952.5	6982.351	-2552.5
6982.352	-1920	6982.352	-765	6982.352	-1740	6982.352	-2492.5
6982.353	-2125	6982.353	-902.5	6982.353	-1890	6982.353	-2667.5
6982.354	-2487.5	6982.354	-1082.5	6982.354	-2240	6982.354	-2960
6982.355	-3287.5	6982.355	-1632.5	6982.355	-2820	6982.355	-3720
6982.356	-3067.5	6982.356	-1402.5	6982.356	-2672.5	6982.356	-3582.5
6982.357	-2512.5	6982.357	-945	6982.357	-2317.5	6982.357	-3100
6982.358	-2315	6982.358	-655	6982.358	-2122.5	6982.358	-2955
6982.359	-2197.5	6982.359	-410	6982.359	-2012.5	6982.359	-2882.5
6982.36	-1547.5	6982.36	247.5	6982.36	-1590	6982.36	-2290
6982.361	-1745	6982.361	197.5	6982.361	-1752.5	6982.361	-2487.5
6982.362	-1785	6982.362	252.5	6982.362	-1880	6982.362	-2530
6982.363	-1237.5	6982.363	867.5	6982.363	-1350	6982.363	-1985
6982.364	-1372.5	6982.364	865	6982.364	-1472.5	6982.364	-2135
6982.365	-1667.5	6982.365	597.5	6982.365	-1772.5	6982.365	-2482.5
6982.366	-1410	6982.366	837.5	6982.366	-1522.5	6982.366	-2135
6982.367	-1865	6982.367	595	6982.367	-1797.5	6982.367	-2580
6982.368	-1317.5	6982.368	1152.5	6982.368	-1272.5	6982.368	-2015
6982.369	-1097.5	6982.369	1382.5	6982.369	-1005	6982.369	-1812.5
6982.37	-732.5	6982.37	1822.5	6982.37	-547.5	6982.37	-1397.5
6982.371	-945	6982.371	1765	6982.371	-577.5	6982.371	-1532.5
6982.372	-1145	6982.372	1640	6982.372	-697.5	6982.372	-1670
6982.373	-1290	6982.373	1582.5	6982.373	-755	6982.373	-1800
6982.374	-1385	6982.374	1537.5	6982.374	-767.5	6982.374	-1885
6982.375	-1490	6982.375	1615	6982.375	-902.5	6982.375	-1997.5
6982.376	-1522.5	6982.376	1577.5	6982.376	-895	6982.376	-2050
6982.377	-1602.5	6982.377	1497.5	6982.377	-990	6982.377	-2025
6982.378	-1652.5	6982.378	1510	6982.378	-1115	6982.378	-2125
6982.379	-1707.5	6982.379	1510	6982.379	-1272.5	6982.379	-2265
6982.38	-1755	6982.38	1575	6982.38	-1337.5	6982.38	-2257.5
6982.381	-1790	6982.381	1582.5	6982.381	-1430	6982.381	-2305
6982.382	-1770	6982.382	1622.5	6982.382	-1527.5	6982.382	-2375
6982.383	-1762.5	6982.383	1677.5	6982.383	-1502.5	6982.383	-2387.5
6982.384	-1787.5	6982.384	1702.5	6982.384	-1572.5	6982.384	-2357.5
6982.385	-1782.5	6982.385	1852.5	6982.385	-1565	6982.385	-2347.5
6982.386	-1717.5	6982.386	1867.5	6982.386	-1500	6982.386	-2365
6982.387	-1672.5	6982.387	2110	6982.387	-1402.5	6982.387	-2242.5
6982.388	-1670	6982.388	2145	6982.388	-1242.5	6982.388	-2205
6982.389	-1600	6982.389	2247.5	6982.389	-1087.5	6982.389	-2027.5
6982.39	-1617.5	6982.39	2315	6982.39	-1022.5	6982.39	-2035
6982.391	-1565	6982.391	2507.5	6982.391	-930	6982.391	-1965
6982.392	-1542.5	6982.392	2625	6982.392	-745	6982.392	-1855
6982.393	-1520	6982.393	2672.5	6982.393	-715	6982.393	-1882.5
6982.394	-1520	6982.394	2710	6982.394	-580	6982.394	-1790
6982.395	-1462.5	6982.395	2787.5	6982.395	-530	6982.395	-1772.5
6982.396	-1420	6982.396	2927.5	6982.396	-542.5	6982.396	-1802.5
6982.397	-1460	6982.397	2912.5	6982.397	-575	6982.397	-1735
6982.398	-1437.5	6982.398	2945	6982.398	-557.5	6982.398	-1740
6982.399	-1412.5	6982.399	3037.5	6982.399	-622.5	6982.399	-1732.5
6982.4	-1397.5	6982.4	3120	6982.4	-675	6982.4	-1745
6982.401	-1405	6982.401	3210	6982.401	-700	6982.401	-1730
6982.402	-1375	6982.402	3275	6982.402	-755	6982.402	-1727.5
6982.403	-1325	6982.403	3307.5	6982.403	-780	6982.403	-1680
6982.404	-1280	6982.404	3465	6982.404	-812.5	6982.404	-1735
6982.405	-1255	6982.405	3502.5	6982.405	-755	6982.405	-1647.5
6982.406	-1215	6982.406	3597.5	6982.406	-745	6982.406	-1577.5
6982.407	-1145	6982.407	3775	6982.407	-572.5	6982.407	-1460
6982.408	-1127.5	6982.408	3807.5	6982.408	-385	6982.408	-1345
6982.409	-1057.5	6982.409	3950	6982.409	-285	6982.409	-1285
6982.41	-1077.5	6982.41	4095	6982.41	-170	6982.41	-1230
6982.411	-1037.5	6982.411	4200	6982.411	-45	6982.411	-1147.5
6982.412	-957.5	6982.412	4365	6982.412	127.5	6982.412	-1100
6982.413	-917.5	6982.413	4500	6982.413	230	6982.413	-1022.5
6982.414	-880	6982.414	4562.5	6982.414	275	6982.414	-965
6982.415	-855	6982.415	4715	6982.415	295	6982.415	-915
6982.416	-857.5	6982.416	4770	6982.416	375	6982.416	-850
6982.417	-807.5	6982.417	4802.5	6982.417	350	6982.417	-895
6982.418	-755	6982.418	4920	6982.418	327.5	6982.418	-897.5
6982.419	-812.5	6982.419	4930	6982.419	250	6982.419	-975
6982.42	-1030	6982.42	4815	6982.42	50	6982.42	-1250
6982.421	-1327.5	6982.421	4580	6982.421	-100	6982.421	-1635
6982.422	-407.5	6982.422	5340	6982.422	967.5	6982.422	-872.5
6982.423	580	6982.423	5927.5	6982.423	2415	6982.423	422.5
6982.424	2982.5	6982.424	7402.5	6982.424	5480	6982.424	3427.5
6982.425	5060	6982.425	8127.5	6982.425	8247.5	6982.425	6577.5
6982.426	10232.5	6982.426	12460	6982.426	12980	6982.426	12130
6982.427	17272.5	6982.427	21087.5	6982.427	17432.5	6982.427	18197.5
6982.428	27227.5	6982.428	34935	6982.428	23145	6982.428	26577.5
6982.429	35677.5	6982.429	48550	6982.429	27545	6982.429	33662.5
6982.43	42875	6982.43	58110	6982.43	30072.5	6982.43	39155
6982.431	53015	6982.431	69185	6982.431	37360	6982.431	46740
6982.432	63482.5	6982.432	81917.5	6982.432	36297.5	6982.432	51382.5
6982.433	23262.5	6982.433	79627.5	6982.433	-8517.5	6982.433	33610
6982.434	15592.5	6982.434	565	6982.434	-4017.5	6982.434	35842.5
6982.435	11630	6982.435	8815	6982.435	1475	6982.435	25922.5
6982.436	1657.5	6982.436	15990	6982.436	3467.5	6982.436	8035
6982.437	1972.5	6982.437	18070	6982.437	3645	6982.437	6030
6982.438	2512.5	6982.438	19125	6982.438	3952.5	6982.438	5942.5
6982.439	3510	6982.439	20457.5	6982.439	4295	6982.439	6145
6982.44	2552.5	6982.44	20442.5	6982.44	3510	6982.44	4750
6982.441	1755	6982.441	20190	6982.441	2575	6982.441	3507.5
6982.442	2162.5	6982.442	21062.5	6982.442	2157.5	6982.442	3297.5
6982.443	2740	6982.443	21985	6982.443	2012.5	6982.443	3520
6982.444	2965	6982.444	22687.5	6982.444	1640	6982.444	3737.5
6982.445	3112.5	6982.445	23525	6982.445	1445	6982.445	3877.5
6982.446	3870	6982.446	24857.5	6982.446	1552.5	6982.446	4650
6982.447	4780	6982.447	26227.5	6982.447	1915	6982.447	5695
6982.448	5792.5	6982.448	27352.5	6982.448	2362.5	6982.448	6812.5
6982.449	6815	6982.449	28125	6982.449	2880	6982.449	8102.5
6982.45	7835	6982.45	28662.5	6982.45	3470	6982.45	9362.5
6982.451	8795	6982.451	29025	6982.451	4115	6982.451	10622.5
6982.452	9680	6982.452	29100	6982.452	4917.5	6982.452	11720
6982.453	10392.5	6982.453	28902.5	6982.453	5600	6982.453	12685
6982.454	10992.5	6982.454	28780	6982.454	6270	6982.454	13455
6982.455	11445	6982.455	28497.5	6982.455	6827.5	6982.455	13960
6982.456	11725	6982.456	28005	6982.456	7257.5	6982.456	14350
6982.457	11865	6982.457	27550	6982.457	7592.5	6982.457	14462.5
6982.458	11892.5	6982.458	27075	6982.458	7857.5	6982.458	14585
6982.459	11812.5	6982.459	26565	6982.459	7957.5	6982.459	14557.5
6982.46	11722.5	6982.46	26095	6982.46	8000	6982.46	14405
6982.461	11562.5	6982.461	25595	6982.461	7975	6982.461	14167.5
6982.462	11327.5	6982.462	25100	6982.462	7882.5	6982.462	13877.5
6982.463	11052.5	6982.463	24587.5	6982.463	7800	6982.463	13582.5
6982.464	10790	6982.464	24132.5	6982.464	7605	6982.464	13272.5
6982.465	10462.5	6982.465	23652.5	6982.465	7475	6982.465	12930
6982.466	10180	6982.466	23205	6982.466	7337.5	6982.466	12680
6982.467	9855	6982.467	22722.5	6982.467	7185	6982.467	12302.5
6982.468	9555	6982.468	22300	6982.468	7040	6982.468	11985
6982.469	9200	6982.469	21830	6982.469	6895	6982.469	11675
6982.47	8887.5	6982.47	21417.5	6982.47	6775	6982.47	11307.5
6982.471	8552.5	6982.471	21000	6982.471	6670	6982.471	11010
6982.472	8215	6982.472	20627.5	6982.472	6530	6982.472	10740
6982.473	7907.5	6982.473	20210	6982.473	6317.5	6982.473	10360
6982.474	7562.5	6982.474	19845	6982.474	6115	6982.474	10052.5
6982.475	7260	6982.475	19465	6982.475	5972.5	6982.475	9665
6982.476	6922.5	6982.476	19065	6982.476	5645	6982.476	9290
6982.477	6682.5	6982.477	18582.5	6982.477	5407.5	6982.477	8972.5
6982.478	6372.5	6982.478	18145	6982.478	5102.5	6982.478	8542.5
6982.479	6110	6982.479	17825	6982.479	4787.5	6982.479	8170
6982.48	5812.5	6982.48	17517.5	6982.48	4500	6982.48	7872.5
6982.481	5570	6982.481	17185	6982.481	4257.5	6982.481	7535
6982.482	5307.5	6982.482	16877.5	6982.482	3982.5	6982.482	7192.5
6982.483	5045	6982.483	16570	6982.483	3740	6982.483	6875
6982.484	4865	6982.484	16340	6982.484	3600	6982.484	6555
6982.485	4675	6982.485	16032.5	6982.485	3467.5	6982.485	6347.5
