H2(X)	H2(Y)	H3(X)	H3(Y)	H4(X)	H4(Y)	J3(X)	J3(Y)
6938.429	3495	6938.429	7957.5	6938.429	-405	6938.429	2487.5
6938.43	3630	6938.43	8030	6938.43	-360	6938.43	2557.5
6938.431	3747.5	6938.431	8067.5	6938.431	-282.5	6938.431	2625
6938.432	3722.5	6938.432	8037.5	6938.432	-337.5	6938.432	2580
6938.433	3815	6938.433	8050	6938.433	-275	6938.433	2605
6938.434	3827.5	6938.434	7977.5	6938.434	-295	6938.434	2522.5
6938.435	3747.5	6938.435	7845	6938.435	-325	6938.435	2525
6938.436	3562.5	6938.436	7710	6938.436	-290	6938.436	2405
6938.437	3557.5	6938.437	7562.5	6938.437	-357.5	6938.437	2367.5
6938.438	3362.5	6938.438	7420	6938.438	-337.5	6938.438	2310
6938.439	3252.5	6938.439	7285	6938.439	-367.5	6938.439	2220
6938.44	3212.5	6938.44	7182.5	6938.44	-390	6938.44	2165
6938.441	3090	6938.441	6985	6938.441	-407.5	6938.441	2060
6938.442	3057.5	6938.442	6967.5	6938.442	-402.5	6938.442	2117.5
6938.443	3105	6938.443	6865	6938.443	-397.5	6938.443	2050
6938.444	3127.5	6938.444	6830	6938.444	-347.5	6938.444	1982.5
6938.445	3195	6938.445	6830	6938.445	-362.5	6938.445	2042.5
6938.446	3277.5	6938.446	6825	6938.446	-315	6938.446	2097.5
6938.447	3370	6938.447	6942.5	6938.447	-285	6938.447	2137.5
6938.448	3417.5	6938.448	6942.5	6938.448	-242.5	6938.448	2177.5
6938.449	3485	6938.449	6992.5	6938.449	-227.5	6938.449	2175
6938.45	3562.5	6938.45	6985	6938.45	-197.5	6938.45	2270
6938.451	3570	6938.451	7045	6938.451	-155	6938.451	2237.5
6938.452	3542.5	6938.452	7042.5	6938.452	-130	6938.452	2297.5
6938.453	3550	6938.453	7085	6938.453	-107.5	6938.453	2292.5
6938.454	3570	6938.454	6982.5	6938.454	-125	6938.454	2305
6938.455	3455	6938.455	6910	6938.455	-95	6938.455	2195
6938.456	3350	6938.456	6760	6938.456	-120	6938.456	2165
6938.457	3317.5	6938.457	6657.5	6938.457	-132.5	6938.457	2057.5
6938.458	3145	6938.458	6440	6938.458	-175	6938.458	1990
6938.459	2957.5	6938.459	6360	6938.459	-212.5	6938.459	1910
6938.46	2890	6938.46	6302.5	6938.46	-212.5	6938.46	1840
6938.461	2755	6938.461	6080	6938.461	-192.5	6938.461	1770
6938.462	2835	6938.462	6030	6938.462	-245	6938.462	1755
6938.463	2727.5	6938.463	5960	6938.463	-252.5	6938.463	1712.5
6938.464	2727.5	6938.464	5907.5	6938.464	-235	6938.464	1815
6938.465	2777.5	6938.465	5952.5	6938.465	-222.5	6938.465	1872.5
6938.466	2907.5	6938.466	6022.5	6938.466	-132.5	6938.466	1872.5
6938.467	2992.5	6938.467	6005	6938.467	-170	6938.467	1890
6938.468	3200	6938.468	6140	6938.468	-85	6938.468	2020
6938.469	3242.5	6938.469	6160	6938.469	-32.5	6938.469	1972.5
6938.47	3245	6938.47	6222.5	6938.47	22.5	6938.47	2037.5
6938.471	3347.5	6938.471	6250	6938.471	65	6938.471	2045
6938.472	3325	6938.472	6262.5	6938.472	47.5	6938.472	1995
6938.473	3305	6938.473	6310	6938.473	75	6938.473	2045
6938.474	3310	6938.474	6200	6938.474	47.5	6938.474	2052.5
6938.475	3207.5	6938.475	6065	6938.475	2.5	6938.475	1997.5
6938.476	3090	6938.476	6007.5	6938.476	57.5	6938.476	1945
6938.477	2985	6938.477	5877.5	6938.477	10	6938.477	1885
6938.478	2887.5	6938.478	5712.5	6938.478	-22.5	6938.478	1815
6938.479	2727.5	6938.479	5605	6938.479	-47.5	6938.479	1775
6938.48	2612.5	6938.48	5422.5	6938.48	-87.5	6938.48	1680
6938.481	2567.5	6938.481	5357.5	6938.481	-50	6938.481	1625
6938.482	2530	6938.482	5325	6938.482	-60	6938.482	1705
6938.483	2515	6938.483	5245	6938.483	-45	6938.483	1630
6938.484	2587.5	6938.484	5292.5	6938.484	-25	6938.484	1630
6938.485	2682.5	6938.485	5307.5	6938.485	32.5	6938.485	1690
6938.486	2815	6938.486	5317.5	6938.486	82.5	6938.486	1807.5
6938.487	2842.5	6938.487	5392.5	6938.487	77.5	6938.487	1807.5
6938.488	3022.5	6938.488	5487.5	6938.488	132.5	6938.488	1862.5
6938.489	3117.5	6938.489	5510	6938.489	110	6938.489	1827.5
6938.49	3255	6938.49	5490	6938.49	177.5	6938.49	1887.5
6938.491	3375	6938.491	5612.5	6938.491	170	6938.491	1942.5
6938.492	3230	6938.492	5622.5	6938.492	197.5	6938.492	1900
6938.493	3210	6938.493	5610	6938.493	195	6938.493	1975
6938.494	3085	6938.494	5525	6938.494	220	6938.494	1975
6938.495	2997.5	6938.495	5577.5	6938.495	145	6938.495	1977.5
6938.496	2967.5	6938.496	5462.5	6938.496	205	6938.496	1955
6938.497	2877.5	6938.497	5307.5	6938.497	135	6938.497	1897.5
6938.498	2720	6938.498	5205	6938.498	140	6938.498	1790
6938.499	2682.5	6938.499	5130	6938.499	142.5	6938.499	1722.5
6938.5	2565	6938.5	4892.5	6938.5	75	6938.5	1662.5
6938.501	2515	6938.501	4797.5	6938.501	87.5	6938.501	1575
6938.502	2472.5	6938.502	4770	6938.502	142.5	6938.502	1525
6938.503	2462.5	6938.503	4707.5	6938.503	127.5	6938.503	1485
6938.504	2497.5	6938.504	4695	6938.504	130	6938.504	1645
6938.505	2682.5	6938.505	4797.5	6938.505	182.5	6938.505	1670
6938.506	2650	6938.506	4855	6938.506	220	6938.506	1722.5
6938.507	2807.5	6938.507	4872.5	6938.507	215	6938.507	1817.5
6938.508	2920	6938.508	4987.5	6938.508	265	6938.508	1835
6938.509	3020	6938.509	5020	6938.509	350	6938.509	1905
6938.51	3107.5	6938.51	5035	6938.51	307.5	6938.51	1985
6938.511	3182.5	6938.511	5125	6938.511	360	6938.511	1960
6938.512	3177.5	6938.512	5107.5	6938.512	397.5	6938.512	1992.5
6938.513	3152.5	6938.513	5162.5	6938.513	352.5	6938.513	2030
6938.514	3152.5	6938.514	5157.5	6938.514	375	6938.514	2060
6938.515	3070	6938.515	5045	6938.515	362.5	6938.515	2015
6938.516	2952.5	6938.516	5015	6938.516	412.5	6938.516	2002.5
6938.517	2967.5	6938.517	4985	6938.517	367.5	6938.517	1962.5
6938.518	2785	6938.518	4867.5	6938.518	340	6938.518	1945
6938.519	2692.5	6938.519	4717.5	6938.519	365	6938.519	1880
6938.52	2582.5	6938.52	4570	6938.52	312.5	6938.52	1835
6938.521	2517.5	6938.521	4415	6938.521	290	6938.521	1765
6938.522	2572.5	6938.522	4417.5	6938.522	322.5	6938.522	1692.5
6938.523	2482.5	6938.523	4337.5	6938.523	310	6938.523	1675
6938.524	2527.5	6938.524	4310	6938.524	282.5	6938.524	1690
6938.525	2652.5	6938.525	4322.5	6938.525	307.5	6938.525	1727.5
6938.526	2805	6938.526	4462.5	6938.526	372.5	6938.526	1790
6938.527	2895	6938.527	4477.5	6938.527	392.5	6938.527	1937.5
6938.528	2975	6938.528	4547.5	6938.528	425	6938.528	1965
6938.529	3057.5	6938.529	4705	6938.529	500	6938.529	2070
6938.53	3140	6938.53	4760	6938.53	500	6938.53	2110
6938.531	3217.5	6938.531	4752.5	6938.531	510	6938.531	2172.5
6938.532	3200	6938.532	4775	6938.532	500	6938.532	2135
6938.533	3277.5	6938.533	4847.5	6938.533	555	6938.533	2215
6938.534	3250	6938.534	4855	6938.534	585	6938.534	2217.5
6938.535	3217.5	6938.535	4715	6938.535	535	6938.535	2127.5
6938.536	3145	6938.536	4690	6938.536	477.5	6938.536	2097.5
6938.537	2967.5	6938.537	4590	6938.537	530	6938.537	2047.5
6938.538	2890	6938.538	4452.5	6938.538	480	6938.538	2037.5
6938.539	2835	6938.539	4350	6938.539	470	6938.539	1952.5
6938.54	2745	6938.54	4195	6938.54	457.5	6938.54	1927.5
6938.541	2667.5	6938.541	4142.5	6938.541	452.5	6938.541	1855
6938.542	2622.5	6938.542	4175	6938.542	452.5	6938.542	1857.5
6938.543	2570	6938.543	4132.5	6938.543	432.5	6938.543	1872.5
6938.544	2542.5	6938.544	4127.5	6938.544	455	6938.544	1802.5
6938.545	2730	6938.545	4130	6938.545	520	6938.545	1920
6938.546	2860	6938.546	4217.5	6938.546	540	6938.546	1970
6938.547	2872.5	6938.547	4270	6938.547	550	6938.547	1990
6938.548	3142.5	6938.548	4340	6938.548	647.5	6938.548	2080
6938.549	3172.5	6938.549	4382.5	6938.549	610	6938.549	2105
6938.55	3192.5	6938.55	4492.5	6938.55	622.5	6938.55	2115
6938.551	3310	6938.551	4545	6938.551	647.5	6938.551	2192.5
6938.552	3262.5	6938.552	4582.5	6938.552	687.5	6938.552	2232.5
6938.553	3352.5	6938.553	4577.5	6938.553	672.5	6938.553	2262.5
6938.554	3397.5	6938.554	4582.5	6938.554	695	6938.554	2215
6938.555	3312.5	6938.555	4500	6938.555	670	6938.555	2215
6938.556	3215	6938.556	4400	6938.556	715	6938.556	2182.5
6938.557	3137.5	6938.557	4295	6938.557	725	6938.557	2187.5
6938.558	3010	6938.558	4112.5	6938.558	627.5	6938.558	2085
6938.559	2950	6938.559	4077.5	6938.559	677.5	6938.559	2022.5
6938.56	2917.5	6938.56	4007.5	6938.56	615	6938.56	1905
6938.561	2815	6938.561	3800	6938.561	557.5	6938.561	1850
6938.562	2830	6938.562	3795	6938.562	577.5	6938.562	1855
6938.563	2702.5	6938.563	3782.5	6938.563	595	6938.563	1832.5
6938.564	2810	6938.564	3832.5	6938.564	645	6938.564	1855
6938.565	2872.5	6938.565	3822.5	6938.565	625	6938.565	1930
6938.566	2940	6938.566	3877.5	6938.566	770	6938.566	2037.5
6938.567	3055	6938.567	3972.5	6938.567	752.5	6938.567	2002.5
6938.568	3215	6938.568	4087.5	6938.568	797.5	6938.568	2057.5
6938.569	3295	6938.569	4125	6938.569	790	6938.569	2097.5
6938.57	3445	6938.57	4195	6938.57	820	6938.57	2245
6938.571	3450	6938.571	4230	6938.571	897.5	6938.571	2230
6938.572	3465	6938.572	4222.5	6938.572	837.5	6938.572	2240
6938.573	3497.5	6938.573	4287.5	6938.573	840	6938.573	2250
6938.574	3467.5	6938.574	4235	6938.574	860	6938.574	2282.5
6938.575	3357.5	6938.575	4150	6938.575	787.5	6938.575	2232.5
6938.576	3285	6938.576	4090	6938.576	837.5	6938.576	2165
6938.577	3230	6938.577	3987.5	6938.577	810	6938.577	2137.5
6938.578	3005	6938.578	3867.5	6938.578	770	6938.578	1995
6938.579	3020	6938.579	3735	6938.579	817.5	6938.579	1977.5
6938.58	2967.5	6938.58	3652.5	6938.58	782.5	6938.58	1885
6938.581	2860	6938.581	3480	6938.581	747.5	6938.581	1780
6938.582	2847.5	6938.582	3460	6938.582	737.5	6938.582	1787.5
6938.583	2840	6938.583	3397.5	6938.583	735	6938.583	1687.5
6938.584	2792.5	6938.584	3430	6938.584	697.5	6938.584	1750
6938.585	2915	6938.585	3520	6938.585	787.5	6938.585	1832.5
6938.586	2972.5	6938.586	3565	6938.586	837.5	6938.586	1922.5
6938.587	3110	6938.587	3630	6938.587	837.5	6938.587	1942.5
6938.588	3350	6938.588	3717.5	6938.588	932.5	6938.588	2080
6938.589	3412.5	6938.589	3760	6938.589	892.5	6938.589	2075
6938.59	3432.5	6938.59	3830	6938.59	925	6938.59	2092.5
6938.591	3530	6938.591	3917.5	6938.591	945	6938.591	2167.5
6938.592	3477.5	6938.592	3935	6938.592	962.5	6938.592	2132.5
6938.593	3585	6938.593	3900	6938.593	960	6938.593	2157.5
6938.594	3535	6938.594	3902.5	6938.594	1017.5	6938.594	2082.5
6938.595	3462.5	6938.595	3830	6938.595	902.5	6938.595	2042.5
6938.596	3385	6938.596	3765	6938.596	940	6938.596	2067.5
6938.597	3270	6938.597	3585	6938.597	932.5	6938.597	1950
6938.598	3145	6938.598	3542.5	6938.598	860	6938.598	1890
6938.599	3167.5	6938.599	3410	6938.599	885	6938.599	1795
6938.6	2957.5	6938.6	3345	6938.6	825	6938.6	1802.5
6938.601	2882.5	6938.601	3212.5	6938.601	827.5	6938.601	1777.5
6938.602	2827.5	6938.602	3117.5	6938.602	870	6938.602	1742.5
6938.603	2740	6938.603	3012.5	6938.603	827.5	6938.603	1757.5
6938.604	2795	6938.604	3080	6938.604	867.5	6938.604	1670
6938.605	2897.5	6938.605	3177.5	6938.605	872.5	6938.605	1685
6938.606	2997.5	6938.606	3237.5	6938.606	902.5	6938.606	1787.5
6938.607	3175	6938.607	3295	6938.607	932.5	6938.607	1862.5
6938.608	3232.5	6938.608	3435	6938.608	967.5	6938.608	1917.5
6938.609	3270	6938.609	3542.5	6938.609	970	6938.609	1970
6938.61	3367.5	6938.61	3525	6938.61	1007.5	6938.61	1977.5
6938.611	3400	6938.611	3605	6938.611	997.5	6938.611	2117.5
6938.612	3355	6938.612	3615	6938.612	972.5	6938.612	2087.5
6938.613	3387.5	6938.613	3630	6938.613	1010	6938.613	2040
6938.614	3450	6938.614	3622.5	6938.614	1027.5	6938.614	2017.5
6938.615	3320	6938.615	3540	6938.615	982.5	6938.615	1997.5
6938.616	3212.5	6938.616	3470	6938.616	900	6938.616	1992.5
6938.617	3092.5	6938.617	3367.5	6938.617	825	6938.617	1865
6938.618	2985	6938.618	3277.5	6938.618	837.5	6938.618	1800
6938.619	2912.5	6938.619	3070	6938.619	840	6938.619	1695
6938.62	2770	6938.62	3010	6938.62	837.5	6938.62	1705
6938.621	2657.5	6938.621	2777.5	6938.621	772.5	6938.621	1605
6938.622	2602.5	6938.622	2730	6938.622	752.5	6938.622	1505
6938.623	2465	6938.623	2527.5	6938.623	672.5	6938.623	1430
6938.624	2590	6938.624	2650	6938.624	722.5	6938.624	1487.5
6938.625	2785	6938.625	2837.5	6938.625	907.5	6938.625	1697.5
6938.626	2870	6938.626	2867.5	6938.626	852.5	6938.626	1652.5
6938.627	2667.5	6938.627	2617.5	6938.627	572.5	6938.627	1387.5
6938.628	2680	6938.628	2632.5	6938.628	557.5	6938.628	1320
6938.629	2262.5	6938.629	2140	6938.629	-12.5	6938.629	957.5
6938.63	2145	6938.63	2062.5	6938.63	-152.5	6938.63	740
6938.631	2010	6938.631	2012.5	6938.631	-302.5	6938.631	665
6938.632	1105	6938.632	955	6938.632	-1457.5	6938.632	-390
6938.633	857.5	6938.633	812.5	6938.633	-1647.5	6938.633	-562.5
6938.634	1090	6938.634	1045	6938.634	-1317.5	6938.634	-245
6938.635	1122.5	6938.635	1200	6938.635	-1117.5	6938.635	-77.5
6938.636	995	6938.636	1132.5	6938.636	-1127.5	6938.636	-162.5
6938.637	1070	6938.637	1195	6938.637	-1005	6938.637	-55
6938.638	1557.5	6938.638	1755	6938.638	-292.5	6938.638	547.5
6938.639	1370	6938.639	1537.5	6938.639	-437.5	6938.639	365
6938.64	770	6938.64	925	6938.64	-1040	6938.64	-285
6938.641	400	6938.641	547.5	6938.641	-1392.5	6938.641	-610
6938.642	197.5	6938.642	340	6938.642	-1525	6938.642	-772.5
6938.643	102.5	6938.643	135	6938.643	-1625	6938.643	-895
6938.644	337.5	6938.644	440	6938.644	-1310	6938.644	-660
6938.645	420	6938.645	495	6938.645	-1322.5	6938.645	-597.5
6938.646	317.5	6938.646	340	6938.646	-1455	6938.646	-720
6938.647	410	6938.647	412.5	6938.647	-1425	6938.647	-680
6938.648	1060	6938.648	1070	6938.648	-830	6938.648	-80
6938.649	1707.5	6938.649	1687.5	6938.649	-175	6938.649	577.5
6938.65	2057.5	6938.65	2000	6938.65	67.5	6938.65	835
6938.651	2032.5	6938.651	1982.5	6938.651	-35	6938.651	770
6938.652	1877.5	6938.652	1802.5	6938.652	-232.5	6938.652	535
6938.653	1807.5	6938.653	1797.5	6938.653	-280	6938.653	575
6938.654	1765	6938.654	1760	6938.654	-310	6938.654	495
6938.655	1615	6938.655	1695	6938.655	-395	6938.655	402.5
6938.656	1550	6938.656	1560	6938.656	-442.5	6938.656	360
6938.657	1375	6938.657	1502.5	6938.657	-442.5	6938.657	310
6938.658	1325	6938.658	1302.5	6938.658	-515	6938.658	187.5
6938.659	1147.5	6938.659	1185	6938.659	-542.5	6938.659	90
6938.66	1065	6938.66	1082.5	6938.66	-592.5	6938.66	40
6938.661	957.5	6938.661	1037.5	6938.661	-582.5	6938.661	-37.5
6938.662	970	6938.662	977.5	6938.662	-577.5	6938.662	5
6938.663	825	6938.663	992.5	6938.663	-530	6938.663	-57.5
6938.664	837.5	6938.664	1037.5	6938.664	-550	6938.664	17.5
6938.665	1017.5	6938.665	1145	6938.665	-480	6938.665	105
6938.666	1077.5	6938.666	1257.5	6938.666	-435	6938.666	130
6938.667	1160	6938.667	1360	6938.667	-400	6938.667	132.5
6938.668	1325	6938.668	1435	6938.668	-357.5	6938.668	295
6938.669	1390	6938.669	1522.5	6938.669	-305	6938.669	360
6938.67	1537.5	6938.67	1535	6938.67	-260	6938.67	422.5
6938.671	1660	6938.671	1685	6938.671	-215	6938.671	505
6938.672	1640	6938.672	1725	6938.672	-162.5	6938.672	495
6938.673	1750	6938.673	1722.5	6938.673	-112.5	6938.673	512.5
6938.674	1775	6938.674	1842.5	6938.674	-95	6938.674	567.5
6938.675	1657.5	6938.675	1830	6938.675	-92.5	6938.675	565
6938.676	1570	6938.676	1702.5	6938.676	-117.5	6938.676	520
6938.677	1475	6938.677	1645	6938.677	-87.5	6938.677	517.5
6938.678	1312.5	6938.678	1555	6938.678	-77.5	6938.678	490
6938.679	1250	6938.679	1500	6938.679	-120	6938.679	485
6938.68	1102.5	6938.68	1377.5	6938.68	-177.5	6938.68	390
6938.681	1080	6938.681	1290	6938.681	-145	6938.681	370
6938.682	1032.5	6938.682	1317.5	6938.682	-102.5	6938.682	332.5
6938.683	1007.5	6938.683	1280	6938.683	-127.5	6938.683	305
6938.684	1122.5	6938.684	1350	6938.684	-65	6938.684	342.5
6938.685	1280	6938.685	1470	6938.685	-27.5	6938.685	467.5
6938.686	1350	6938.686	1502.5	6938.686	32.5	6938.686	572.5
6938.687	1532.5	6938.687	1675	6938.687	130	6938.687	715
6938.688	1655	6938.688	1805	6938.688	200	6938.688	735
6938.689	1770	6938.689	1907.5	6938.689	215	6938.689	837.5
6938.69	1782.5	6938.69	1920	6938.69	205	6938.69	920
6938.691	1930	6938.691	2032.5	6938.691	327.5	6938.691	992.5
6938.692	1947.5	6938.692	2040	6938.692	307.5	6938.692	1080
6938.693	2037.5	6938.693	2147.5	6938.693	340	6938.693	1097.5
6938.694	2025	6938.694	2220	6938.694	375	6938.694	1090
6938.695	1980	6938.695	2212.5	6938.695	350	6938.695	1105
6938.696	2010	6938.696	2112.5	6938.696	417.5	6938.696	1082.5
6938.697	1950	6938.697	2112.5	6938.697	462.5	6938.697	1022.5
6938.698	1780	6938.698	1972.5	6938.698	490	6938.698	1030
6938.699	1772.5	6938.699	2035	6938.699	560	6938.699	1002.5
6938.7	1675	6938.7	1915	6938.7	557.5	6938.7	1052.5
6938.701	1497.5	6938.701	1775	6938.701	542.5	6938.701	970
6938.702	1637.5	6938.702	2067.5	6938.702	727.5	6938.702	1225
6938.703	2270	6938.703	2662.5	6938.703	1287.5	6938.703	1870
6938.704	4107.5	6938.704	4257.5	6938.704	2715	6938.704	3367.5
6938.705	6410	6938.705	6075	6938.705	4040	6938.705	4867.5
6938.706	8242.5	6938.706	7020	6938.706	4215	6938.706	5387.5
6938.707	10725	6938.707	9115	6938.707	6075	6938.707	7132.5
6938.708	15050	6938.708	13940	6938.708	11497.5	6938.708	11155
6938.709	19257.5	6938.709	20077.5	6938.709	19867.5	6938.709	16327.5
6938.71	25495	6938.71	28495	6938.71	31767.5	6938.71	23282.5
6938.711	29147.5	6938.711	33557.5	6938.711	40760	6938.711	27472.5
6938.712	32265	6938.712	38445	6938.712	46995	6938.712	30785
6938.713	39035	6938.713	45007.5	6938.713	50235	6938.713	38642.5
6938.714	36427.5	6938.714	41965	6938.714	52792.5	6938.714	39967.5
6938.715	-7145	6938.715	-11640	6938.715	-2117.5	6938.715	11830
6938.716	-5667.5	6938.716	-6595	6938.716	-4577.5	6938.716	-8660
6938.717	-1442.5	6938.717	-3077.5	6938.717	-240	6938.717	-5852.5
6938.718	167.5	6938.718	-847.5	6938.718	1162.5	6938.718	-2777.5
6938.719	1080	6938.719	392.5	6938.719	1900	6938.719	-957.5
6938.72	1462.5	6938.72	1012.5	6938.72	2555	6938.72	47.5
6938.721	2567.5	6938.721	2237.5	6938.721	3985	6938.721	1450
6938.722	3282.5	6938.722	2862.5	6938.722	4842.5	6938.722	2305
6938.723	2597.5	6938.723	2095	6938.723	4267.5	6938.723	1750
6938.724	2422.5	6938.724	1982.5	6938.724	4640	6938.724	1745
6938.725	2150	6938.725	1815	6938.725	4775	6938.725	1657.5
6938.726	1697.5	6938.726	1247.5	6938.726	4652.5	6938.726	1100
6938.727	1040	6938.727	665	6938.727	4325	6938.727	550
6938.728	1077.5	6938.728	617.5	6938.728	4610	6938.728	532.5
6938.729	1275	6938.729	807.5	6938.729	5187.5	6938.729	675
6938.73	1745	6938.73	1287.5	6938.73	5895	6938.73	1090
6938.731	2210	6938.731	1820	6938.731	6672.5	6938.731	1545
6938.732	2582.5	6938.732	2422.5	6938.732	7375	6938.732	1970
6938.733	3120	6938.733	3195	6938.733	8172.5	6938.733	2490
6938.734	3752.5	6938.734	4042.5	6938.734	8877.5	6938.734	3122.5
6938.735	4255	6938.735	4740	6938.735	9512.5	6938.735	3630
6938.736	4817.5	6938.736	5537.5	6938.736	10010	6938.736	4180
6938.737	5425	6938.737	6355	6938.737	10412.5	6938.737	4760
6938.738	5692.5	6938.738	7075	6938.738	10762.5	6938.738	5197.5
6938.739	6147.5	6938.739	7672.5	6938.739	11010	6938.739	5695
6938.74	6525	6938.74	8265	6938.74	11112.5	6938.74	6032.5
6938.741	6697.5	6938.741	8672.5	6938.741	11117.5	6938.741	6377.5
6938.742	6895	6938.742	9027.5	6938.742	11060	6938.742	6665
6938.743	6890	6938.743	9240	6938.743	10910	6938.743	6845
6938.744	6932.5	6938.744	9277.5	6938.744	10647.5	6938.744	6930
6938.745	6847.5	6938.745	9227.5	6938.745	10472.5	6938.745	7012.5
6938.746	6770	6938.746	9142.5	6938.746	10175	6938.746	7075
6938.747	6690	6938.747	8920	6938.747	9892.5	6938.747	7032.5
6938.748	6527.5	6938.748	8677.5	6938.748	9540	6938.748	6987.5
6938.749	6275	6938.749	8352.5	6938.749	9212.5	6938.749	6762.5
6938.75	6022.5	6938.75	8055	6938.75	8910	6938.75	6530
6938.751	5770	6938.751	7697.5	6938.751	8507.5	6938.751	6205
6938.752	5385	6938.752	7352.5	6938.752	8115	6938.752	5835
6938.753	5092.5	6938.753	7085	6938.753	7735	6938.753	5400
6938.754	4677.5	6938.754	6702.5	6938.754	7362.5	6938.754	4945
6938.755	4125	6938.755	6317.5	6938.755	7002.5	6938.755	4475
6938.756	3732.5	6938.756	5897.5	6938.756	6612.5	6938.756	3897.5
6938.757	3187.5	6938.757	5452.5	6938.757	6230	6938.757	3380
6938.758	2697.5	6938.758	5052.5	6938.758	5867.5	6938.758	2845
6938.759	2237.5	6938.759	4592.5	6938.759	5497.5	6938.759	2292.5
6938.76	1842.5	6938.76	4232.5	6938.76	5192.5	6938.76	1785
6938.761	1457.5	6938.761	3807.5	6938.761	4842.5	6938.761	1240
6938.762	1197.5	6938.762	3600	6938.762	4585	6938.762	805
6938.763	805	6938.763	3290	6938.763	4320	6938.763	380
6938.764	567.5	6938.764	3047.5	6938.764	4035	6938.764	35
6938.765	365	6938.765	2842.5	6938.765	3862.5	6938.765	-227.5
6938.766	182.5	6938.766	2662.5	6938.766	3682.5	6938.766	-497.5
6938.767	35	6938.767	2470	6938.767	3460	6938.767	-715
6938.768	-15	6938.768	2235	6938.768	3280	6938.768	-842.5
6938.769	-227.5	6938.769	1980	6938.769	3092.5	6938.769	-1000
6938.77	-262.5	6938.77	1710	6938.77	2957.5	6938.77	-1155
6938.771	-307.5	6938.771	1422.5	6938.771	2822.5	6938.771	-1225
6938.772	-462.5	6938.772	917.5	6938.772	2560	6938.772	-1447.5
6938.773	-617.5	6938.773	402.5	6938.773	2410	6938.773	-1590
6938.774	-750	6938.774	-190	6938.774	2265	6938.774	-1805
6938.775	-975	6938.775	-945	6938.775	2085	6938.775	-1957.5
6938.776	-1227.5	6938.776	-1787.5	6938.776	1925	6938.776	-2155
6938.777	-1462.5	6938.777	-2662.5	6938.777	1772.5	6938.777	-2242.5
6938.778	-1685	6938.778	-3552.5	6938.778	1595	6938.778	-2457.5
6938.779	-1897.5	6938.779	-4387.5	6938.779	1492.5	6938.779	-2582.5
6938.78	-2112.5	6938.78	-5115	6938.78	1285	6938.78	-2782.5
6938.781	-2360	6938.781	-5805	6938.781	1170	6938.781	-3047.5
6938.782	-2515	6938.782	-6425	6938.782	995	6938.782	-3112.5
6938.783	-2605	6938.783	-6857.5	6938.783	890	6938.783	-3227.5
6938.784	-2647.5	6938.784	-7307.5	6938.784	822.5	6938.784	-3292.5
6938.785	-2642.5	6938.785	-7687.5	6938.785	767.5	6938.785	-3342.5
6938.786	-2695	6938.786	-7922.5	6938.786	685	6938.786	-3307.5
6938.787	-2697.5	6938.787	-8190	6938.787	630	6938.787	-3355
6938.788	-2672.5	6938.788	-8430	6938.788	525	6938.788	-3327.5
6938.789	-2720	6938.789	-8695	6938.789	480	6938.789	-3380
6938.79	-2702.5	6938.79	-8942.5	6938.79	400	6938.79	-3352.5
6938.791	-2687.5	6938.791	-9162.5	6938.791	357.5	6938.791	-3382.5
6938.792	-2665	6938.792	-9525	6938.792	265	6938.792	-3375
6938.793	-2720	6938.793	-9805	6938.793	162.5	6938.793	-3427.5
6938.794	-2827.5	6938.794	-10152.5	6938.794	70	6938.794	-3492.5
6938.795	-3092.5	6938.795	-10570	6938.795	-70	6938.795	-3525
6938.796	-3185	6938.796	-10985	6938.796	-167.5	6938.796	-3582.5
6938.797	-3365	6938.797	-11427.5	6938.797	-265	6938.797	-3665
6938.798	-3557.5	6938.798	-11815	6938.798	-415	6938.798	-3722.5
6938.799	-3735	6938.799	-12242.5	6938.799	-465	6938.799	-3732.5
6938.8	-3880	6938.8	-12687.5	6938.8	-587.5	6938.8	-3855
6938.801	-4077.5	6938.801	-13017.5	6938.801	-727.5	6938.801	-3975
6938.802	-4172.5	6938.802	-13365	6938.802	-812.5	6938.802	-3975
6938.803	-4320	6938.803	-13650	6938.803	-887.5	6938.803	-3992.5
6938.804	-4312.5	6938.804	-13932.5	6938.804	-920	6938.804	-4012.5
6938.805	-4360	6938.805	-14095	6938.805	-920	6938.805	-3912.5
6938.806	-4365	6938.806	-14265	6938.806	-935	6938.806	-3847.5
6938.807	-4290	6938.807	-14422.5	6938.807	-975	6938.807	-3777.5
6938.808	-4302.5	6938.808	-14582.5	6938.808	-1027.5	6938.808	-3747.5
